d3mIndex,log(wdi.pop),nvc.start.1
2192,17.960137329432907,0.0
2193,17.975712193526796,0.0
2194,17.99140095913032,1.0
2195,18.00723270688611,0.0
2196,18.023246139860074,0.0
2197,18.0394629883454,0.0
2198,18.055865284313732,0.0
2199,18.072417295415708,0.0
2200,18.08908409431681,0.0
2201,18.10584333355668,1.0
2202,18.122673240572844,0.0
2203,18.13953621511757,0.0
2204,18.1563899238678,0.0
2210,14.835429505931387,0.0
2211,14.865933152144942,0.0
2212,14.897541465547302,0.0
2213,14.92959289925246,0.0
2214,14.961312365372775,0.0
2215,14.992181125089589,0.0
2216,15.021993808481565,0.0
2217,15.050840740298984,0.0
2218,15.078879370846845,0.0
2219,15.106362280507565,0.0
2220,15.133424360095649,0.0
2221,15.160053586613138,0.0
2222,15.186077641258938,0.0
2223,15.211281870584273,0.0
2224,15.235403849974794,0.0
2225,15.258273859180598,0.0
2226,15.279911600020634,1.0
2227,15.300388598772955,0.0
2228,15.3196770618815,0.0
2229,15.337753949366169,0.0
2230,15.354645312289286,0.0
2231,15.370383725383684,0.0
2232,15.385099127698936,0.0
2233,15.399035203112097,0.0
2234,15.412493022357696,0.0
2235,15.425713777476194,0.0
2236,15.438646423599675,0.0
2237,15.451317335828215,0.0
2238,15.464094757705196,0.0
2239,15.477422886986394,0.0
2240,15.491527283723563,0.0
2241,15.50658246514894,0.0
2242,15.522281693379293,0.0
2243,15.537798827038744,0.0
2244,15.552064352574337,0.0
2245,15.564364787834725,0.0
2246,15.574531591937866,0.0
2247,15.582845153756633,0.0
2248,15.589618145384062,0.0
2249,15.595333907631895,0.0
2250,15.600378669572926,0.0
2251,15.604816853955246,0.0
2252,15.608653736092132,0.0
2253,15.612152422213812,0.0
2254,15.615617919711196,0.0
2255,15.619287197558112,0.0
2256,15.623256886966413,0.0
2257,15.627554891134901,0.0
2258,15.632251378581445,0.0
2259,15.637392424629569,0.0
2260,12.573150293233542,0.0
2261,12.584557025306564,0.0
2262,12.580752032372706,0.0
2263,12.559932129779261,0.0
2264,12.524133572238428,0.0
2265,12.477533868454405,0.0
2266,12.427482695198233,0.0
2267,12.381021255494694,0.0
2268,12.339409644261426,0.0
2269,12.30337175519245,0.0
2270,12.28026597118404,0.0
2271,12.278900155384695,0.0
2272,12.304056520551036,0.0
2273,12.35753972772823,0.0
2274,12.432315389382055,0.0
2275,12.514707418983885,0.0
2276,12.590739631001055,0.0
2277,12.653229769580172,0.0
2278,12.701546024341493,0.0
2279,12.739467653822516,0.0
2280,12.770749888378589,0.0
2281,12.800379673255527,0.0
2282,12.831612601294086,0.0
2283,12.864674964086436,0.0
2284,12.898281886362142,0.0
2285,12.932139479194472,0.0
2286,12.965716584878187,0.0
2287,12.998678208375244,0.0
2288,13.031100795014401,0.0
2289,13.063224651098174,0.0
2290,13.09507850781715,0.0
2291,13.126691995405285,0.0
2292,13.158076021395127,0.0
2293,13.189259118115578,0.0
2294,13.220213964004722,0.0
2295,13.250848056767197,0.0
2296,13.281046057899434,0.0
2297,13.310746525576878,0.0
2298,13.339918542736607,0.0
2299,13.368626402135057,0.0
2300,13.396998203506675,0.0
2301,13.425206439045064,0.0
2302,15.022865436623757,0.0
2303,15.029215748603113,0.0
2304,15.041581001090488,0.0
2305,15.060644211392765,0.0
2306,15.085370255215823,0.0
2307,15.115252527653634,0.0
2308,15.149296149463684,0.0
2309,15.186525785346918,0.0
2310,15.226889893714874,0.0
2311,15.269831724079115,0.0
2312,15.313465472761493,0.0
2313,15.355710283109676,0.0
2314,15.395327262209618,0.0
2315,15.431931234059586,0.0
2316,15.46606085475142,0.0
2317,15.498600895949357,0.0
2318,15.530728917872493,0.0
2319,14.261038332375977,0.0
2320,14.242796516822764,0.0
2321,14.217053317042401,0.0
2322,14.195667430691906,0.0
2323,14.177813435334285,0.0
2324,14.163059788959016,0.0
2325,14.151650596556687,0.0
2326,14.142045006510802,0.0
2327,14.138043231601749,0.0
2328,14.14982690088725,0.0
2329,14.143457269642699,0.0
2330,14.137122931678464,0.0
2331,14.130846707197868,0.0
2332,14.124868502093914,0.0
2333,14.119145946847317,0.0
2334,14.113249391248916,0.0
2335,14.108687505898015,0.0
2336,14.106006168702605,0.0
2337,14.1040784879284,0.0
2343,16.91340304165691,0.0
2344,16.93660304328823,0.0
2345,16.96058241369592,0.0
2346,16.985128783432213,0.0
2347,17.009969953100107,0.0
2348,17.03492827598186,0.0
2349,17.059708533807335,0.0
2350,17.08434447423311,0.0
2351,17.109320407996158,0.0
2352,17.135263257979826,0.0
2353,17.162427697520677,0.0
2354,17.191266671029734,0.0
2355,17.221215465450854,0.0
2356,17.250451952226815,0.0
2357,17.27675068238015,0.0
2358,17.298899352563133,0.0
2359,17.316431246034824,0.0
2360,17.330496995137278,0.0
2361,17.343475706247705,0.0
2362,17.35851254796144,0.0
2363,17.377726666048755,0.0
2364,17.401648951539162,0.0
2365,17.429397922284565,0.0
2366,17.459898010061416,0.0
2367,17.491649444632927,0.0
2368,17.52363338988629,0.0
2369,17.55558131501481,0.0
2370,17.587751843821692,0.0
2371,17.620318462387164,0.0
2372,17.653571042198656,0.0
2373,17.687601901575015,0.0
2374,17.72239805923545,0.0
2375,17.75759045515901,0.0
2376,17.79253198500955,0.0
2377,17.826472659797687,0.0
2378,17.858974354732148,0.0
2379,17.889909454660714,0.0
2380,17.919545895905877,0.0
2381,17.948337451828753,0.0
2382,17.976873174115212,0.0
2383,18.005531884305608,0.0
2384,18.034383738342683,0.0
2385,18.06326758474264,0.0
2386,18.092033138901453,0.0
2387,18.120469130275463,0.0
2388,18.14844200695439,0.0
2389,18.175938728541905,0.0
2390,18.20303092442124,0.0
2391,18.229776743121352,0.0
2392,18.256254490786336,0.0
2404,13.162600881143124,0.0
2405,13.183648486933073,0.0
2406,13.204516472028596,0.0
2407,13.225116697279027,0.0
2408,13.245263962704074,0.0
2409,13.264890189653835,0.0
2410,13.283668971107847,0.0
2411,13.301774034972313,0.0
2412,13.320138247645366,0.0
2413,13.339950721547828,0.0
2414,13.36178334623816,0.0
2415,13.386212692484259,0.0
2416,13.412371243100955,0.0
2417,13.437789985952449,0.0
2418,13.459398312823732,0.0
2419,13.475359763738654,0.0
2420,13.484911241934618,1.0
2421,13.489217932840106,0.0
2422,13.490759163124261,0.0
2423,13.49303688268636,0.0
2424,13.498521878133818,0.0
2425,13.507910091515608,0.0
2426,13.520253198674755,0.0
2427,13.534371036275195,0.0
2428,13.548498710193405,0.0
2429,13.56137544099304,0.0
2430,13.572989214098824,0.0
2431,13.583702074318134,0.0
2432,13.593136710352152,0.0
2433,13.60090173204606,1.0
2434,13.606820795557699,0.0
2435,13.610575226298733,0.0
2436,13.612460032952841,0.0
2437,13.613668510069981,0.0
2438,13.615833257810467,0.0
2439,13.620084308544914,0.0
2440,13.62684089451014,0.0
2441,13.63565635474846,0.0
2442,13.645731217708663,0.0
2443,13.655903854405315,0.0
2449,15.30382752009806,0.0
2450,15.3108846349347,0.0
2451,15.317684588933,0.0
2452,15.32475436361484,0.0
2453,15.330317519865613,0.0
2454,15.333651267819306,0.0
2455,15.33739927608366,0.0
2456,15.342814778139482,0.0
2457,15.347304500119215,0.0
2458,15.346724191713559,0.0
2459,15.342937009334399,0.0
2460,15.344199046393006,0.0
2461,15.350150999056249,0.0
2462,15.35583009103564,0.0
2463,15.361065520993355,0.0
2464,15.365504151750025,0.0
2465,15.368518638137221,0.0
2466,15.37131602126766,0.0
2467,15.374187244963348,0.0
2468,15.376743035241606,0.0
2469,15.379853819400873,0.0
2470,15.384118975849994,0.0
2471,15.38972183428941,0.0
2472,15.395681747497505,0.0
2473,15.40102517680624,0.0
2474,15.405195865851034,0.0
2475,15.408443814810104,0.0
2476,15.411280082128146,0.0
2477,15.414186972638268,0.0
2478,15.417797160628304,0.0
2479,15.422230981367447,0.0
2480,15.427692701549327,0.0
2481,15.433311800056787,0.0
2482,15.43815034094537,0.0
2483,15.442460829973669,0.0
2484,15.44627738330824,0.0
2485,15.449557762444515,0.0
2486,15.45253153574878,0.0
2487,15.455186265373142,0.0
2488,15.457507427864332,0.0
2489,15.459583493018465,0.0
2490,15.461860366437328,0.0
2491,15.464284176939662,0.0
2492,15.466668749340347,0.0
2493,15.469572252955532,0.0
2494,15.472994738898402,0.0
2495,15.476832510261453,0.0
2496,15.481086808582456,0.0
2497,15.485742301427535,0.0
2498,15.490524765362366,0.0
2504,17.658130343438337,0.0
2505,17.67188999923516,0.0
2506,17.686506527019187,0.0
2507,17.70112829253979,0.0
2508,17.71467453938985,0.0
2509,17.726442388277327,0.0
2510,17.736109306368046,0.0
2511,17.743981825994453,0.0
2512,17.750762392979873,0.0
2513,17.75745600824584,0.0
2514,17.764748285120348,0.0
2515,17.77289020165712,0.0
2516,17.781582371861607,0.0
2517,17.790303665548468,0.0
2518,17.798307857869467,0.0
2519,17.80510728717057,0.0
2520,17.810550600283154,0.0
2521,17.814920491520557,0.0
2522,17.818691206063406,0.0
2523,17.822532403826578,0.0
2524,17.82692033169805,0.0
2525,17.831988745359347,0.0
2526,17.837582841602938,0.0
2527,17.843534995156894,0.0
2528,17.849571958815687,0.0
2529,17.855489708165358,0.0
2530,17.861280320324386,0.0
2531,17.86699603484368,0.0
2532,17.872565490623735,0.0
2533,17.877910652172524,0.0
2534,17.882984003878995,0.0
2535,17.88551242636729,0.0
2536,17.890489001606397,0.0
2537,17.894827316255945,0.0
2538,17.898554727242697,0.0
2539,17.902170855032498,0.0
2540,17.905713555735808,0.0
2541,17.90925147136041,0.0
2542,17.91293666733916,0.0
2543,17.918079044164664,0.0
2544,17.924925276134434,0.0
2545,17.932199041800846,0.0
2546,17.93946617025391,0.0
2547,17.946548186401753,0.0
2548,17.953905832782198,0.0
2549,17.961438934035726,0.0
2550,17.96840661416537,0.0
2551,17.974590059532627,0.0
2552,17.980175317053785,0.0
2553,17.98531690528357,0.0
2554,13.120006602390552,0.0
2555,13.129859213299255,0.0
2556,13.14088675543742,0.0
2557,13.153400697749591,0.0
2558,13.167787884097462,0.0
2559,13.184212660781286,0.0
2560,13.202827534717029,0.0
2561,13.223290479993588,0.0
2562,13.244722593025598,0.0
2563,13.266015135930193,0.0
2564,13.286461559226439,0.0
2565,13.305837602953662,0.0
2566,13.324471221491685,0.0
2567,13.342903542848426,0.0
2568,13.36188093992424,0.0
2569,13.381914457808286,0.0
2570,13.403075214105225,0.0
2571,13.425173935055936,0.0
2572,13.448114057282696,0.0
2573,13.471740557321803,0.0
2574,13.495930442713249,0.0
2575,13.52063467197222,0.0
2576,13.545850443390165,0.0
2577,13.571560800937483,0.0
2578,13.597751235639373,0.0
2579,13.624380318388924,0.0
2580,13.65140684394686,0.0
2581,13.678725879138259,0.0
2582,13.706174372014345,0.0
2583,13.733556190900376,0.0
2584,13.760740701014464,0.0
2585,13.787665456498404,0.0
2586,13.814332864755785,0.0
2587,13.840748387750391,0.0
2588,13.866937243454835,0.0
2589,13.892913168261053,0.0
2590,13.918696911844323,0.0
2591,13.944266064177235,0.0
2592,13.969539801847056,0.0
2593,13.994425485446715,0.0
2594,14.018881513531351,0.0
2595,14.042884349183659,0.0
2596,14.066516716512728,0.0
2597,14.08997060339692,0.0
2598,14.113483249899133,0.0
2599,14.137206300806199,0.0
2600,14.161159842090838,0.0
2601,14.185271110651591,0.0
2602,14.209471749028964,0.0
2603,14.233664817188425,0.0
2604,12.901379991252446,0.0
2605,12.919468432354266,0.0
2606,12.939262316876267,0.0
2607,12.961041378358242,0.0
2608,12.984938701492656,0.0
2609,13.010946782886045,0.0
2610,13.039401245689795,0.0
2611,13.070096978124804,0.0
2612,13.101874914976992,0.0
2613,13.133327056033304,0.0
2614,13.163639668716169,0.0
2615,13.192652208772392,0.0
2616,13.22098262166542,0.0
2617,13.249573834943586,0.0
2618,13.279632048383975,0.0
2619,13.311943526760347,0.0
2620,13.346167510486353,0.0
2621,13.381957655152274,0.0
2622,13.419842303585732,0.0
2623,13.460401530195744,0.0
2624,13.503661468106106,0.0
2625,13.549717823002672,0.0
2626,13.597521200940426,0.0
2627,13.64479340882844,0.0
2628,13.688978611959994,0.0
2629,13.728656623125431,0.0
2630,13.763668692086261,0.0
2631,13.79496697622914,0.0
2632,13.823718778164091,0.0
2633,13.851437390706351,0.0
2634,13.879185581394985,0.0
2635,13.907113875837274,0.0
2636,13.935057370584508,0.0
2637,13.963301917250295,0.0
2638,13.992101559781034,0.0
2639,14.021599909592556,0.0
2640,14.0519185463703,0.0
2641,14.082990178200545,0.0
2642,14.114539016034104,0.0
2643,14.146204704959331,0.0
2644,14.177754267505419,0.0
2645,14.209121684425321,0.0
2646,14.240389982691667,0.0
2647,14.271658640919568,0.0
2648,14.303066735957414,0.0
2649,15.391577812256534,0.0
2650,15.3993229227594,0.0
2651,15.407008507265711,0.0
2652,15.396878159803286,0.0
2653,15.370281069056064,0.0
2654,15.34506075071358,0.0
2655,15.326585635981472,0.0
2656,15.316761742540352,0.0
2657,15.308976294145953,0.0
2658,15.301265564685798,0.0
2659,15.294019403071976,0.0
2660,15.28729430509958,1.0
2661,15.280824026134207,0.0
2662,15.278372364253045,0.0
2663,15.288303664700782,0.0
2664,15.296660450096846,0.0
2665,15.294475253925473,0.0
2666,15.293426486131386,0.0
2667,15.299589308233859,0.0
2668,18.190424822088445,0.0
2669,18.19771087755406,0.0
2670,18.205314347021265,0.0
2671,18.211888259202144,0.0
2672,18.21535682568845,0.0
2673,18.218295870125612,0.0
2674,18.221190619120172,0.0
2675,18.22265375193579,0.0
2676,18.22280518844434,0.0
2677,18.223451534223393,0.0
2678,18.224805850227327,0.0
2679,18.226488103840694,0.0
2680,18.228169387034768,0.0
2681,18.228723020070642,0.0
2682,18.228505922794138,0.0
2683,18.227938140175787,0.0
2684,18.22681016519934,0.0
2685,18.225472979473327,0.0
2686,18.22357155102637,0.0
2687,18.221037716924737,0.0
2691,15.71050568694195,0.0
2692,15.742205849809865,0.0
2693,15.773588944250104,0.0
2694,15.803886698008228,0.0
2695,15.832213291384678,0.0
2696,15.858127443651831,0.0
2697,15.881258012171186,0.0
2698,15.902129902472213,0.0
2699,15.92222601195826,0.0
2700,15.943445553132616,0.0
2701,15.966939333549886,0.0
2702,15.993374363705033,0.0
2703,16.021996229784946,0.0
2704,16.050917489032354,0.0
2705,16.07773969365918,0.0
2706,16.101115907573597,0.0
2707,16.120466637945906,0.0
2708,16.136937228358658,0.0
2709,16.15296604981663,0.0
2710,16.171749112957823,0.0
2711,16.195287869074694,0.0
2712,16.224087847064038,0.0
2713,16.256873021845482,0.0
2714,16.2916910789246,0.0
2715,16.326069116168803,0.0
2716,16.358441353219913,0.0
2717,16.38847509251713,0.0
2718,16.416791622137758,0.0
2719,16.44402471746046,0.0
2720,16.471074191608214,0.0
2721,16.49849543202671,0.0
2722,16.526426847907153,0.0
2723,16.554522783450913,0.0
2724,16.582286481074103,0.0
2725,16.609082460373386,0.0
2726,16.634560902088612,0.0
2727,16.658624784941757,0.0
2728,16.681615863839642,0.0
2729,16.7041491481259,0.0
2730,16.72700770626386,1.0
2731,16.7506981377575,0.0
2732,16.77527321182884,0.0
2733,16.800500690766366,0.0
2734,16.8262144947504,0.0
2735,16.85216949256079,0.0
2736,16.87815512677344,0.0
2737,16.904176507855706,0.0
2738,16.930165617412513,0.0
2739,16.955781996944722,0.0
2740,16.980628284889768,0.0
2746,15.935581075537467,0.0
2747,15.943510094007074,0.0
2748,15.949467865040267,1.0
2749,15.953176785092163,0.0
2750,15.956802910559794,0.0
2751,15.961480787522936,0.0
2752,15.968858828335438,0.0
2753,15.977002943507971,0.0
2754,15.983508272405432,0.0
2755,15.987162480030577,0.0
2756,15.989444445113087,0.0
2757,15.993782892991153,0.0
2758,16.000283264871214,1.0
2759,16.004824595990655,0.0
2760,16.008506429134407,0.0
2761,16.017893032670518,0.0
2762,16.033425168300006,0.0
2763,16.046436263188966,0.0
2764,16.0594023067741,0.0
2765,16.07186928744152,0.0
2766,16.081691487602107,0.0
2767,16.090657648230824,0.0
2768,16.096822268632007,0.0
2769,16.102639517955264,0.0
2770,16.107621083717266,0.0
2771,16.111503973508924,0.0
2772,16.114811564243972,0.0
2773,16.118155149188265,0.0
2774,16.121787129061318,0.0
2775,16.127005638862176,0.0
2776,16.133664032356826,0.0
2777,16.143401928876138,0.0
2778,16.154414658232156,0.0
2779,16.163597366483415,0.0
2780,16.171924054240165,0.0
2781,16.179603177017718,0.0
2782,16.186611221888814,0.0
2783,16.192878766579963,0.0
2784,16.198281117672067,0.0
2785,16.20267390363358,0.0
2786,16.20587591561139,0.0
2787,16.209011097142643,0.0
2788,16.211925007612315,0.0
2789,16.215070263008286,0.0
2790,16.21845931311175,0.0
2791,16.221816993906305,0.0
2792,16.22497024981347,0.0
2793,16.22811547516016,0.0
2794,16.230212799079016,0.0
2795,16.230270545905146,0.0
2801,15.23635995719107,0.0
2802,15.263205239968274,0.0
2803,15.29007972677566,0.0
2804,15.316968749838376,0.0
2805,15.343845567583196,0.0
2806,15.370695220714776,0.0
2807,15.397473465542223,0.0
2808,15.424187981299829,0.0
2809,15.450921433721527,0.0
2810,15.477778084042908,0.0
2811,15.504797190026677,0.0
2812,15.532025691673539,0.0
2813,15.559359600939992,0.0
2814,15.58652261372622,0.0
2815,15.613177377721795,0.0
2816,15.639126834246282,0.0
2817,15.664291931715304,0.0
2818,15.688812839914688,0.0
2819,15.712976732919458,0.0
2820,15.737154799806097,0.0
2821,15.761577980365772,0.0
2822,15.78632291436818,0.0
2823,15.811262019219578,0.0
2824,15.836176010425543,0.0
2825,15.860775941301954,0.0
2826,15.884885854573147,0.0
2827,15.908473151837637,0.0
2828,15.931654018296188,0.0
2829,15.954587290959113,0.0
2830,15.977480945083704,0.0
2831,16.00047461467933,0.0
2832,16.02363254228792,0.0
2833,16.046912704435407,0.0
2834,16.07022281591384,0.0
2835,16.09343383289379,0.0
2836,16.116480447218787,0.0
2837,16.139330879042767,0.0
2838,16.162077703232537,0.0
2839,16.184921242255967,0.0
2840,16.20811120255986,0.0
2841,16.231797748681085,0.0
2842,16.256028443197025,0.0
2843,16.280702306608042,0.0
2844,16.30563979626447,0.0
2845,16.330606878915333,0.0
2846,16.355451250973235,0.0
2847,16.3801040059437,0.0
2848,16.40462188068118,0.0
2849,16.429126042598945,0.0
2850,16.453781006641346,0.0
2853,15.089946672152564,0.0
2854,15.105508202812723,0.0
2855,15.121045141877714,0.0
2856,15.136805491745648,0.0
2857,15.153121111758644,0.0
2858,15.170109122596063,0.0
2859,15.187955203000607,0.0
2860,15.206281384744553,0.0
2861,15.224013717854,0.0
2862,15.239798196554075,0.0
2863,15.252783401423605,0.0
2864,15.262929651118753,0.0
2865,15.270753856272686,0.0
2866,15.276716871530528,0.0
2867,15.281493948836422,0.0
2868,15.285745251907954,0.0
2869,15.289547903383891,0.0
2870,15.293295312785625,0.0
2871,15.298348882918404,0.0
2872,15.306386081124842,0.0
2873,15.31858278305805,0.0
2874,15.335696621789214,0.0
2875,15.357448127393589,0.0
2876,15.382724451834905,0.0
2877,15.409970457908564,0.0
2878,15.438264615686247,0.0
2879,15.466428936078904,0.0
2880,15.495046943815545,0.0
2881,15.526767964031215,0.0
2882,15.564860140694186,0.0
2883,15.610616587872956,0.0
2884,15.664242497819984,0.0
2885,15.722715815093371,0.0
2886,15.780678367921384,0.0
2887,15.832285558591305,0.0
2888,15.874388740564866,0.0
2889,15.906726384892554,0.0
2890,15.931341645360858,0.0
2891,15.9505311906211,0.0
2892,15.967378685846086,0.0
2893,15.984121646109744,0.0
2894,16.00103956351105,0.0
2895,16.017805371015267,0.0
2896,16.03521185287349,0.0
2897,16.054049915048832,0.0
2898,16.07480509120319,0.0
2899,16.097787121715328,1.0
2900,16.1227813558765,0.0
2901,16.149078487325493,0.0
2902,16.175727374991546,0.0
2903,13.543193831641345,0.0
2904,13.564605188864396,0.0
2905,13.579094312856162,0.0
2906,13.588267364589615,0.0
2907,13.594895058432636,0.0
2908,13.602886482440214,0.0
2909,13.614959855302699,0.0
2910,13.631757176598578,0.0
2911,13.652165404884839,0.0
2912,13.674992529828303,0.0
2913,13.698518209632265,0.0
2914,13.721569041113355,0.0
2915,13.743973739099665,0.0
2916,13.766127017782113,0.0
2917,13.788156832752408,0.0
2918,13.810313074416948,0.0
2919,13.832746167798385,0.0
2920,13.855420456651563,0.0
2921,13.878195174181592,0.0
2922,13.900986172941561,0.0
2923,13.923691193343736,0.0
2924,13.946246672436466,0.0
2925,13.968630706977008,0.0
2926,13.990867920956594,0.0
2927,14.012996551278,0.0
2928,14.035071700106453,0.0
2929,14.0571319378476,0.0
2930,14.079218534630648,0.0
2931,14.10132764240654,0.0
2932,14.12340620267455,0.0
2933,14.145383207999132,0.0
2934,14.167233762251072,0.0
2935,14.188906228154366,0.0
2936,14.210478765877456,0.0
2937,14.232192521277607,0.0
2938,14.254349189476835,0.0
2939,13.396922215664695,0.0
2940,13.423668730134887,0.0
2941,13.448858868537796,0.0
2942,13.470702071160554,0.0
2943,13.488139182588172,0.0
2944,13.500624455284536,0.0
2945,13.508844083378785,0.0
2946,13.514460869050938,0.0
2947,13.519774808207641,0.0
2948,13.526330030055338,0.0
2949,13.534792182594005,0.0
2950,13.544422047694054,0.0
2951,13.553674254101052,0.0
2952,13.56038344204688,0.0
2953,13.563101673842151,0.0
2954,13.561472137268186,0.0
2955,13.556216375967095,0.0
2956,13.548300169985747,0.0
2957,13.539203543534,0.0
2958,13.530119193170535,0.0
2959,13.521318004918209,0.0
2960,13.512754102431122,0.0
2961,13.504978740464804,0.0
2962,13.498580914833381,1.0
2963,13.493986242422853,0.0
2964,13.491522666590892,0.0
2965,13.4911755660866,0.0
2966,13.49256600819747,0.0
2967,13.495083506128463,0.0
2968,13.498243122918224,0.0
2969,13.501984043154163,0.0
2970,13.506344685837623,0.0
2971,13.511056620811985,0.0
2972,13.515817980624053,0.0
2973,13.520429178030545,0.0
2974,13.52469959563786,0.0
2975,13.528666800694776,0.0
2976,13.532632925684393,0.0
2977,13.537037947931001,0.0
2978,13.542170479014967,0.0
2979,13.548110736333012,0.0
2980,13.554674225613766,0.0
2981,13.561571402384116,0.0
2982,13.568400848877484,0.0
2988,15.168581068751529,0.0
2989,15.188381729833093,0.0
2990,15.208302762301265,0.0
2991,15.22829883518209,0.0
2992,15.248323934718556,0.0
2993,15.26832623880176,0.0
2994,15.288360525559526,0.0
2995,15.308382743520925,0.0
2996,15.328148541468662,0.0
2997,15.34736026463562,0.0
2998,15.365863637498293,0.0
2999,15.383612593863369,0.0
3000,15.40080740567751,0.0
3001,15.417841878284655,0.0
3002,15.43522211531655,0.0
3003,15.453305580022693,0.0
3004,15.472120182723751,0.0
3005,15.491585662784061,0.0
3006,15.511783198453164,0.0
3007,15.532777955640853,0.0
3008,15.554561872713,0.0
3009,15.577149937458428,0.0
3010,15.600391423750253,0.0
3011,15.623917027134892,0.0
3012,15.647275368341976,1.0
3013,15.670154681445718,0.0
3014,15.692461916584525,1.0
3015,15.714252277127967,0.0
3016,15.735560627490532,0.0
3017,15.756467459920488,0.0
3018,15.777029116695562,0.0
3019,15.797207233394628,0.0
3020,15.816971909351864,0.0
3021,15.836393264495356,0.0
3022,15.855561502061287,0.0
3023,15.87452500490872,0.0
3024,15.893307998850783,0.0
3025,15.911854938379145,0.0
3026,15.9300404884166,0.0
3027,15.947703336966171,0.0
3028,15.964738622772927,0.0
3029,15.98115812117207,0.0
3030,15.997016125344407,1.0
3031,16.012316047495467,0.0
3032,16.027068914099537,1.0
3033,16.041309526523374,0.0
3034,16.055011218787453,0.0
3035,16.068244894559733,1.0
3036,16.081250633603734,0.0
3037,16.094330790372936,0.0
3043,14.509823558691727,0.0
3044,14.542617038532436,0.0
3045,14.575946225038605,0.0
3046,14.609020586619739,0.0
3047,14.640897547413454,0.0
3048,14.671047384665261,0.0
3049,14.699374787673161,0.0
3050,14.726301393095861,0.0
3051,14.752466290282015,0.0
3052,14.778690219234454,0.0
3053,14.805538250318687,0.0
3054,14.833073660406974,0.0
3055,14.861165361229274,0.0
3056,14.889895384176246,0.0
3057,14.919311694579756,0.0
3058,14.949404722999244,0.0
3059,14.980185206138296,0.0
3060,15.011547456120562,0.0
3061,15.043225865132642,0.0
3062,15.07490264805657,0.0
3063,15.106356779763866,0.0
3064,15.137493038928252,0.0
3065,15.16832931116432,0.0
3066,15.198901708844707,0.0
3067,15.229279998484314,0.0
3068,15.25948827844943,0.0
3069,15.289470727720015,0.0
3070,15.319133184681652,0.0
3071,15.348407541002949,0.0
3072,15.377219552907428,0.0
3073,15.405499356608932,0.0
3074,15.433269950641884,0.0
3075,15.460486256046181,0.0
3076,15.486953973653149,0.0
3077,15.512444379983124,0.0
3078,15.536835939080017,0.0
3079,15.560115349884855,0.0
3080,15.582416897553117,0.0
3081,15.603956543663983,0.0
3082,15.625009252628534,0.0
3083,15.645779108990945,0.0
3084,15.666331074321532,0.0
3085,15.68666652611796,0.0
3086,15.706839456833684,0.0
3087,15.726892259378294,0.0
3088,15.746861665211453,0.0
3089,15.766753320471885,0.0
3090,15.786592089998546,0.0
3091,15.806444330891294,1.0
3092,15.8263846733568,0.0
3098,16.11649106429742,0.0
3099,16.121023460737305,0.0
3100,16.124250073587756,0.0
3101,16.12685190284624,0.0
3102,16.130007917342848,0.0
3103,16.132780794477803,0.0
3104,16.135803242060696,0.0
3105,16.13952479789122,0.0
3106,16.143355419758368,0.0
3107,16.147530464931112,0.0
3108,16.151328278954434,0.0
3109,16.154190039941252,0.0
3110,16.157171065094673,0.0
3111,16.160393835373938,0.0
3112,16.16485709199321,0.0
3113,16.17073791008368,0.0
3114,16.176239739971958,0.0
3115,16.180885550397697,0.0
3116,16.184334787729053,0.0
3117,16.186142261548277,0.0
3118,16.18679319884155,0.0
3119,16.18686097655867,0.0
3120,16.186271455403553,0.0
3121,16.184769047876042,0.0
3122,16.18276806938125,0.0
3123,16.18094959774693,0.0
3124,16.179243806295396,0.0
3125,16.177565818413385,0.0
3126,16.176033089057835,1.0
3127,16.165143250123815,0.0
3128,16.154812077154816,0.0
3129,16.154755395320922,0.0
3130,16.15436402948824,0.0
3131,16.15322367354431,0.0
3132,16.15185484250128,0.0
3133,16.150462642465264,0.0
3134,16.148744926378974,0.0
3135,16.146730337015615,0.0
3136,16.144403543646952,0.0
3137,16.1415709375421,0.0
3138,16.138973288459212,0.0
3139,16.136679496626133,0.0
3140,16.133831982854158,0.0
3141,16.13096765017287,0.0
3142,16.12875325638632,0.0
3143,16.126764467953947,0.0
3144,16.125207303107437,0.0
3145,16.123658151526822,0.0
3146,16.121907177852076,0.0
3147,16.12035808971257,0.0
3153,19.92385882313043,0.0
3154,19.94374711901944,0.0
3155,19.96389796172135,0.0
3156,19.984317603569192,0.0
3157,20.005021144135288,0.0
3158,20.026014911532076,0.0
3159,20.047282996658154,0.0
3160,20.068805084527234,0.0
3161,20.09057570839916,0.0
3162,20.112590289983512,0.0
3163,20.134838549289345,0.0
3164,20.157288715313197,0.0
3165,20.179914908869325,0.0
3166,20.20271468820652,0.0
3167,20.225689670184646,1.0
3168,20.248824142040128,0.0
3169,20.272097648991853,1.0
3170,20.295455637948894,0.0
3171,20.31880875361052,0.0
3172,20.342053057688688,0.0
3173,20.365112050058283,0.0
3174,20.387940177953773,0.0
3175,20.41053088141464,0.0
3176,20.43289519887223,0.0
3177,20.455058748579148,0.0
3178,20.47702828776365,1.0
3179,20.498798662529513,0.0
3180,20.52032776314588,0.0
3181,20.541544312097283,0.0
3182,20.562362893979962,1.0
3183,20.58272789856421,0.0
3184,20.60262101127245,0.0
3185,20.622062928670914,0.0
3186,20.64108734527579,0.0
3187,20.659742853309364,0.0
3188,20.678063800490502,0.0
3189,20.696046300797214,0.0
