d3mIndex,log(wdi.pop),wdi.popurb.mi,I(wdi.manuf.mi + wdi.servs.mi),wdi.sch2.mi,log1p(wdi.mobp100),ios.gattwto,nvc.start.1
4272,16.061220808672864,11.56,45.57896355550639,16.12891,0.0,1.0,0.0
4273,16.083247237357234,11.885,47.33957269351621,16.26291,0.0,1.0,1.0
4274,16.093744964904403,12.218,50.8243139187942,18.51012,0.0,1.0,0.0
4275,16.097957737460007,12.558,42.6471700289839,17.57156,0.0,1.0,0.0
4276,16.103158342778954,12.907,70.62680551179959,15.79362,0.0,1.0,0.0
4277,16.114495678827474,13.263,65.77559571821118,23.63249,0.0038264464835928358,1.0,0.0
4278,16.1333108111148,13.629,60.27219142328651,25.13861,0.0357930185894682,1.0,0.0
4279,16.157725799512257,14.002,62.873467246846104,11.1147939443913,0.06511348687239878,1.0,0.0
4280,16.185771121720546,14.384,59.746543909214104,33.33813,0.09360799586549563,1.0,0.0
4281,16.214560345871707,14.522,57.3095930871591,37.99635,0.1859063238279251,1.0,0.0
4282,16.242213777484576,14.61,55.425220316590995,32.04652,0.3596340567264492,1.0,0.0
4283,16.268510733550873,14.698,56.064986571362105,32.80742,0.3916862764086114,1.0,0.0
4284,16.294296682157093,14.786,57.958614457290004,31.4674,0.5431730964532366,1.0,0.0
4285,16.320116806865418,14.875,57.39990942213039,2.0326478320087,0.7438337762522876,1.0,0.0
4286,16.346751262915777,14.964,57.5724904669305,28.298890000000004,1.0178762980371483,1.0,0.0
4287,16.374654326328145,15.054,58.92988521529567,27.7515,1.4489354294411043,1.0,0.0
4288,16.4038409741214,15.144,61.96200191172949,29.27792,1.7334662024269878,1.0,0.0
4289,16.43391012046979,15.235,61.96170899984581,28.73695,2.159033073340794,1.0,0.0
4290,16.464391406997844,15.326,64.00738212973829,30.89701,2.456498446436428,1.0,0.0
4291,16.49470425282403,15.427,62.7378684706623,31.45049,2.8934846789143776,1.0,0.0
4295,15.914874205096607,26.598000000000006,54.33890667944378,51.9855885464423,0.0,1.0,0.0
4296,15.947232475456461,27.241,50.959268077058404,21.4672794429342,0.0,1.0,0.0
4297,15.980060187360614,27.895,50.27596986864372,34.9664885098195,0.0,1.0,0.0
4298,16.012651465133573,28.558000000000003,51.1328913755272,53.7233127486407,0.0,1.0,0.0
4299,16.044173723035758,29.232,51.58271116802537,18.4750295164322,0.0,1.0,0.0
4300,16.074121192641506,29.913,53.22606905628697,24.830005691697398,0.0,1.0,0.0
4301,16.102384474251366,30.604,53.09731043936915,25.319520727172602,0.0,1.0,0.0
4302,16.129225483945074,31.304,55.3443745516405,32.9347377901488,0.0,1.0,0.0
4303,16.154994150629047,32.013000000000005,56.9489033727285,23.0878007810599,0.0,1.0,0.0
4304,16.180163654127938,32.729,55.4649382785375,40.966330966922605,0.0,1.0,0.0
4305,16.205065143737485,33.454,55.6042171657324,33.815670000000004,0.0,1.0,0.0
4306,16.229822876040732,34.271,57.9148578910649,35.22012,0.0,1.0,0.0
4307,16.254380250029293,35.104,57.442457248888395,36.58633,0.0,1.0,0.0
4308,16.278669855704127,35.944,59.11770104942299,38.2681136262769,0.0,1.0,0.0
4309,16.30257570984294,36.794,53.37006706639271,41.89865,0.0,1.0,0.0
4310,16.3260672480413,37.652,54.74985818664629,44.35276,0.0,1.0,0.0
4311,16.34917999059446,38.519,55.828871405291395,44.77279,0.0,1.0,0.0
4312,16.37209541494025,39.391,56.587692227634605,44.02868,0.0,1.0,0.0
4313,16.395098326102563,40.271,56.0911646641774,45.04602,0.0,1.0,0.0
4314,16.418528559877277,41.158,56.686400583479006,45.82548,0.0,1.0,0.0
4315,16.442621021404044,42.044,57.9006437196999,45.64388,0.0,1.0,0.0
4316,16.467349637579893,42.807,59.175483072284784,47.4668,0.0,1.0,0.0
4317,16.492660560888883,43.574,60.04998870693001,47.59454,0.0,1.0,0.0
4318,16.51868060378934,44.345,60.785966775577485,50.72222,0.0,1.0,0.0
4319,16.54554199186951,45.119,60.804234737382004,52.96608000000001,0.0,1.0,0.0
4321,16.60186454029882,46.67100000000001,60.978652319295705,56.74626,0.0645529037151403,1.0,0.0
4322,16.63112883626631,47.45,61.31590311890061,58.65329000000001,0.09915336641766327,1.0,0.0
4323,16.660538074340643,48.232,63.39396184782501,57.31834,0.14731060354960646,1.0,0.0
4324,16.68947421397161,49.012,65.9165857389463,56.51073,0.2009939451022133,1.0,0.0
4325,16.717541691514818,49.794,66.8097077594894,54.65561,0.3890945410878609,1.0,0.0
4326,16.744566720696206,50.576,69.0874240506798,55.36832,0.527574758993298,1.0,0.0
4327,16.77068705155977,51.81399999999999,70.104125880159,56.11593000000001,0.7150911299423373,1.0,0.0
4328,16.79620076475101,53.109,72.05403239388359,55.08272,1.0027900177944478,1.0,0.0
4329,16.821517169281467,54.402,72.9383355247339,55.19966,1.3427029473935226,1.0,0.0
4330,16.84686930466117,55.688,72.0265921104678,55.17174,1.7663471040272734,1.0,0.0
4331,16.872329981646107,56.969,72.63411788816548,56.55136,2.0981576340175674,1.0,0.0
4332,16.897688152495082,58.237,72.7053354388828,57.05678,2.319624787523644,1.0,1.0
4333,16.922563117412118,59.496,71.5948087161599,66.97561,2.3833512691412064,1.0,0.0
4334,16.946474877212232,60.742,73.63472235614091,66.39905,2.6432643418767525,1.0,0.0
4335,16.969132982229453,61.977,73.9438832772166,66.15925,3.1297568829452644,1.0,0.0
4336,16.990465508406498,62.922,75.1227384501063,65.86591,3.461550165755884,1.0,0.0
4337,17.010658899355132,63.856,75.14593711591209,66.09833,3.639728450080694,1.0,0.0
4338,17.030002949611273,64.78,74.0439239771807,71.16676,3.821911701801026,1.0,0.0
4339,17.048884337748703,65.694,72.5768855118353,72.03451,4.070782377009625,1.0,0.0
4340,17.067568361010565,66.594,72.91906589302731,68.71703000000001,4.338967773275279,1.0,0.0
4341,17.08610930891511,67.483,72.4404474650795,67.96619,4.31655933494147,1.0,0.0
4342,17.10442794691574,68.36,71.5398142303184,66.1672,4.4781407521566985,1.0,0.0
4343,17.122483263782776,69.225,69.48703029295478,66.05086,4.629902704293682,1.0,0.0
4344,17.140198460520818,70.075,73.61322116497418,65.50586,4.695645133723049,1.0,0.0
4346,15.454861967009986,11.361,39.844222954134864,-40.8060687401977,0.0,0.0,0.0
4347,15.465177905389904,11.662,44.618100064661846,24.2353697510769,0.0,0.0,0.0
4348,15.475581887114535,11.97,30.193895330798178,29.7117508538705,0.0,0.0,0.0
4349,15.486200659958856,12.286,53.69061480719271,1.36994638783044,0.0,0.0,0.0
4350,15.497143914836336,12.608,61.051090182166185,-17.8331397856314,0.0,0.0,0.0
4351,15.508399148952064,12.938,25.310959660463663,13.5052764818505,0.0,0.0,0.0
4352,15.519996434008856,13.274,26.803242495961822,-13.9919800004131,0.0,0.0,0.0
4353,15.532127930772788,13.619000000000002,30.85458077767479,-4.3057064540971215,0.0,0.0,0.0
4354,15.545027002718523,13.970999999999998,31.001564946050536,-10.2920158199182,0.0,0.0,0.0
4355,15.558831251278813,14.33,30.15996309175273,-1.66590288082606,0.0,0.0,0.0
4356,15.573622236420073,14.697,29.741074296707268,4.86091,0.0,0.0,0.0
4357,15.589294938928926,15.072,34.2351694445061,4.97494,0.0,0.0,0.0
4358,15.605575258549573,15.454,37.98839366251134,5.3922300000000005,0.0,0.0,0.0
4359,15.622100181491392,15.845,43.5946789768112,5.76581,0.0,0.0,0.0
4360,15.638628826589533,16.244,32.64728986516457,6.45161,0.0,0.0,0.0
4361,15.654983103574406,16.651,33.844700689156106,7.130719999999998,0.0,0.0,0.0
4362,15.67124448302497,17.083,33.564680088028666,7.87997,0.0,0.0,0.0
4363,15.687726956756439,17.54,36.24915047727351,8.85163,0.0,0.0,0.0
4364,15.70485912344438,18.007,33.252027164565824,9.59092,0.0,0.0,0.0
4365,15.722865041244695,18.484,45.01708718846776,9.44279,0.0,0.0,0.0
4366,15.742021758234275,18.97,47.18662643426156,7.483239999999999,0.0,0.0,0.0
4367,15.762057075922511,19.466,48.590655558815826,8.68879,0.0,0.0,0.0
4368,15.782046384872455,19.972,50.24047137515024,7.8953,0.0,0.0,0.0
4369,15.800812559373874,20.488000000000003,48.12235982907785,8.001339999999999,0.0,0.0,0.0
4370,15.817693149137389,21.013,51.487988562009114,7.217230000000002,0.0,0.0,0.0
4371,15.8323809752451,21.548,48.80692247533007,24.499386301849604,0.0,0.0,0.0
4372,15.845497902553609,22.069000000000006,47.58670046874525,6.50569,0.0,0.0,0.0
4373,15.858430480656759,22.482,48.04219774787234,6.65544,0.0,0.0,0.0
4374,15.87300910339166,22.899,46.56846896852407,7.3643399999999986,0.0,0.0,1.0
4375,15.890450231424706,23.322,47.167516081975755,7.27733,0.0,0.0,0.0
4376,15.91112965941342,23.751,46.54731574511764,7.737610000000001,0.0,0.0,0.0
4377,15.93450244596241,24.186,45.52949844968929,8.84564,0.0,0.0,0.0
4378,15.959725515066859,24.624,46.82835875376074,8.9502,0.0,1.0,0.0
4379,15.985642762253597,25.069000000000006,42.328739504607306,10.21061,0.0,1.0,0.0
4380,16.011495812101096,25.519,39.780123058244904,11.43002,0.0,1.0,0.0
4381,16.037119516110483,25.975,37.90083734249532,11.99366,0.01278904577387502,1.0,0.0
4382,16.062821390398017,26.434,44.03393236128638,13.04778,0.029592899319046524,1.0,0.0
4383,16.088910373947538,26.948,40.56440955220626,14.18834,0.045025653182522336,1.0,0.0
4384,16.115823872422453,27.646,40.844453370335685,16.03195,0.06204973615094701,1.0,0.0
4385,16.143819633942375,28.356,41.6747432752244,18.52104,0.09652701201552567,1.0,0.0
4386,16.17284592310675,29.075,38.930494373001686,26.419801505059095,0.20472273975052988,1.0,0.0
4387,16.20268143858311,29.806,40.587341375443295,-10.1610708698047,0.3523819927026827,1.0,0.0
4388,16.23318501749889,30.547,40.417498785542335,23.51782,1.1642330980109987,1.0,0.0
4389,16.264179826701728,31.3,43.13455554420957,25.54696,1.5075435449544914,1.0,0.0
4390,16.295510020512744,32.06,42.453545942279774,27.57202,1.9989253857907812,1.0,0.0
4391,16.32718449598233,32.832,42.13544880714543,29.67198,2.585874836609459,1.0,0.0
4392,16.35912854943463,33.611999999999995,42.36929433641868,32.57026,3.0391815671184985,1.0,0.0
4393,16.391042110586305,34.403,61.466244646663895,36.36809,3.3021905007720584,1.0,0.0
4394,16.42258292172464,35.2,51.287694828410594,39.60735,3.523313764022122,1.0,0.0
4396,13.691494889742586,7.435,51.1120958729629,26.039061990644498,0.0,0.0,0.0
4397,13.720441349124114,8.031,35.412305613253366,11.9314661649665,0.0,0.0,0.0
4398,13.749524589780467,8.671,44.407717895972176,-7.37491160822987,0.0,1.0,0.0
4399,13.77870652229218,9.357,44.034301946465895,14.5357682756329,0.0,1.0,0.0
4400,13.807956094726796,10.09,43.6125795143569,0.9658182731988492,0.0,1.0,0.0
4401,13.8372446521102,10.874,48.4017544060011,14.287135519803698,0.0,1.0,0.0
4402,13.8665458190641,11.712,34.635164989978925,8.51668331736544,0.0,1.0,0.0
4403,13.895841839381015,12.606,33.83982272985333,1.5230950493333502,0.0,1.0,0.0
4404,13.925112665339967,13.554,45.474552031888294,0.871219249930412,0.0,1.0,0.0
4405,13.954346854670328,14.564,39.64451832998975,27.3928701372352,0.0,1.0,0.0
4406,13.983528639371698,15.636,44.980086839028,32.1544665406922,0.0,1.0,0.0
4407,14.012650117205784,16.773,57.7171314095951,2.57476,0.0,1.0,0.0
4408,14.041714222352848,17.971,42.350912180456,-6.04941431671,0.0,1.0,0.0
4409,14.070727030027289,19.237,38.3531375826595,52.350656729293,0.0,1.0,0.0
4410,14.099690505127885,20.569000000000006,52.0395799006246,27.5258565153325,0.0,1.0,0.0
4411,14.12858914155317,21.971,42.6113591388203,40.9096000410635,0.0,1.0,0.0
4412,14.157410182491352,23.327,51.8299920359278,30.720969607621,0.0,1.0,0.0
4413,14.186161284100821,24.627,64.83738171120679,29.297604211498605,0.0,1.0,0.0
4414,14.214851618983527,25.975,51.64626326492621,25.494058459240694,0.0,1.0,0.0
4415,14.243481173243287,27.371,54.7426949273365,13.4304896849505,0.0,1.0,0.0
4416,14.272093278362124,28.81,47.97682085165093,10.22304,0.0,1.0,0.0
4417,14.300665696177935,30.295,52.33078872114227,2.48356802595995,0.0,1.0,0.0
4418,14.329072235319627,31.822,61.4951825707385,41.71584634603621,0.0,1.0,0.0
4419,14.357158457297778,33.391,65.70916959464371,38.5672923538723,0.0,1.0,0.0
4420,14.384849776897054,34.994,57.5159625652522,45.73438791899351,0.0,1.0,0.0
4421,14.41213747686608,36.634,55.3194668772177,14.434079999999998,0.0,1.0,0.0
4422,14.439139371845995,38.305,53.011507935032206,14.83531,0.0,1.0,0.0
4423,14.466069080205395,39.782,53.2355340051937,14.97473,0.0,1.0,0.0
4424,14.493186168643826,40.551,49.9701353029452,14.494129999999998,0.0,1.0,0.0
4425,14.520666839743676,41.325,51.8530579939828,13.42336,0.0,1.0,0.0
4426,14.548541693222655,42.104,45.922482633159426,13.146720000000002,0.0,1.0,0.0
4427,14.576763483297267,42.887,47.620349680355396,13.55124,0.0,1.0,0.0
4428,14.605315192165609,43.672,47.17309825530618,14.26365,0.0,1.0,0.0
4429,14.63415891257457,44.462,46.99357453503157,14.77875,0.0,1.0,0.0
4430,14.663260316230247,45.254,45.695316676894954,15.38355,0.0,1.0,0.0
4431,14.692563456538599,46.049,46.882681655568845,15.81021,0.0,1.0,0.0
4432,14.722044244304449,46.845,49.31227250616702,15.63284,0.0,1.0,0.0
4433,14.751724302044918,47.643,48.917292427843506,16.44641,0.0,1.0,0.0
4434,14.781634338586075,48.442,49.13443190417741,17.42914,0.0,1.0,0.0
4435,14.811755993639741,49.244,48.54374630973061,18.02209,0.447868440153476,1.0,0.0
4436,14.842054894785631,50.043,49.5469065150887,20.46904,1.6008526313858271,1.0,0.0
4437,14.872408440142104,50.832,52.34261923056311,20.45185,2.260962490999934,1.0,0.0
4438,14.902612522956224,51.61,50.541141974500704,21.34249,2.552089931165169,1.0,0.0
4439,14.932429257115016,52.375,48.7966131703567,21.89842,2.895771475394608,1.0,0.0
4440,14.96169449093015,53.127,46.3070866435836,22.2675,3.2067699553221733,1.0,0.0
4441,14.990377774331556,53.86600000000001,38.04209008063983,23.15322,3.518770821269429,1.0,0.0
4442,15.01849397300601,54.592,40.923340231751965,36.213225884347,3.771863976924205,1.0,0.0
4443,15.045998995095827,55.303,47.03406300742797,18.8066,4.1290279791587805,1.0,0.0
4444,15.072856437433641,56.0,46.40547775029825,20.11329,4.144164050926286,1.0,0.0
4445,13.590381286411963,39.994,46.3772689426701,50.084843429607716,0.0,0.0,0.0
4446,13.607754263273069,41.008,87.21082886762942,42.610388505363396,0.0,0.0,0.0
4447,13.624350052503116,42.032,55.5955426607323,50.0857260556188,0.0,1.0,0.0
4448,13.640240083757012,43.062,37.3227871923166,32.11482,0.0,1.0,0.0
4449,13.655404010449473,44.1,60.824424017895495,34.64379,0.0,1.0,0.0
4450,13.670275515463569,43.881,73.3210337574267,35.92568,0.0,1.0,0.0
4451,13.685449707464038,43.662,73.32656379450509,37.33999,0.0,1.0,0.0
4452,13.701221411562145,43.44300000000001,85.60302117971891,37.613,0.0,1.0,0.0
4453,13.717354031154953,43.224,66.45724465963671,39.80415,0.0,1.0,0.0
4454,13.733626739819838,43.005,68.5865723112633,46.59189,0.0,1.0,0.0
4455,13.749835391089618,42.787,69.8038820217103,48.46795,0.0,1.0,0.0
4456,13.765709833350597,42.569,69.2717560802824,50.28965,0.0,1.0,0.0
4457,13.780919113194654,42.351000000000006,76.43283392789861,50.0449,0.0,1.0,0.0
4458,13.794422765196614,42.13399999999999,75.8998892119768,48.15252,0.0,1.0,0.0
4459,13.806221548389974,41.917,74.94389377113829,46.90512,0.0,1.0,0.0
4460,13.81631423492941,41.701,76.84648259040479,46.98093,0.0,1.0,0.0
4461,13.824701194382094,42.012,76.50854001382109,45.38366,0.0,1.0,0.0
4462,13.831383907120564,42.325,75.3247348773562,44.455,0.0,1.0,0.0
4463,13.839890926689653,42.639,75.6571098748018,44.05859,0.0,1.0,0.0
4464,13.847745388097632,42.953,76.90188406821991,45.59499,0.0,1.0,0.0
4465,13.855539598179345,43.269,78.1627556814108,48.10613,0.0,1.0,0.0
4466,13.863272574723633,43.584,78.51630569555991,51.45261,0.0,1.0,0.0
4467,13.87262313742051,43.9,78.7251234475535,52.40914,0.1892640437497759,1.0,0.0
4468,13.883417773673534,43.777,79.16889031309901,97.8238458948028,0.21025508057658548,1.0,0.0
4469,13.896575204818506,43.653,79.0254377184416,58.21558,0.2381608448251435,1.0,0.0
4470,13.908430610962574,43.53,79.66498494166561,84.5163234578785,0.3129921822059407,1.0,0.0
4471,13.922431255904517,43.407,80.41334946477679,76.7535045949929,0.4135609718806612,1.0,0.0
4472,13.931030590515133,43.284,80.5379456649734,69.0540451009781,0.7128094982804322,1.0,0.0
4473,13.941258235926751,43.161,81.34397364676298,66.74459,1.038446821302736,1.0,0.0
4474,13.953779212026172,43.038,83.2616312318613,68.34623,1.5437051920720568,1.0,0.0
4475,13.964293428273493,42.916,83.8232466745943,72.08018,1.8219504893277259,1.0,0.0
4476,13.977005913789206,42.793,86.54925577260789,74.95463000000002,2.270259463383562,1.0,0.0
4477,13.986832675449849,42.67,85.5416042930679,76.81693,2.784272734999114,1.0,0.0
4478,13.997732943174222,42.46,84.831454640961,78.65082,3.1713612563958797,1.0,0.0
4479,14.006292887926092,42.25,85.5534175874737,81.13095,3.4007249766094807,1.0,0.0
4480,14.01666286470582,42.04,85.11488505745831,85.0739,3.6737809414077818,1.0,0.0
4481,14.025273790737309,41.83,85.3712687671441,87.05311999999998,3.8355442898131895,1.0,0.0
4482,14.033241889604437,41.621,86.2293050534866,90.73881,4.010240320343001,1.0,0.0
4483,14.040810183279559,41.412,87.77369464639791,90.10001,4.166545507838508,1.0,0.0
4484,14.046942069059186,41.203,87.7140297703865,91.41057,4.345337426714021,1.0,0.0
4485,14.053396898332634,40.995,87.06496925323403,91.40907,4.448115780310987,1.0,0.0
4486,14.058481834298927,40.787,86.83663533573109,92.47707,4.495143220074321,1.0,0.0
4492,17.470754993844853,50.753,63.6491316059949,7.594668063823769,0.0,0.0,0.0
4493,17.5028706334068,51.59,78.1559832503637,49.7722152528504,0.0,0.0,0.0
4494,17.534782204817482,52.428,77.422252487449,36.6641619855315,0.0,0.0,0.0
4495,17.566520276316595,53.265,56.65614750921016,21.9317725241844,0.0,0.0,0.0
4496,17.59813983880095,54.1,52.094799580193,44.4788798297123,0.0,0.0,0.0
4497,17.62967433151358,54.931,78.94424724192021,37.3516030478857,0.0,0.0,0.0
4498,17.661042032371984,55.761,79.63402404660029,43.200283715420895,0.0,0.0,0.0
4499,17.692206775860807,56.587,79.53736708382058,45.9467956144396,0.0,0.0,0.0
4500,17.72327669577418,57.411,80.4566799347005,22.578672535998503,0.0,0.0,0.0
4501,17.754386689172932,58.229,80.7873142063744,51.0682347897244,0.0,0.0,0.0
4502,17.78557863514615,59.021,78.2687405694675,57.4946011305898,0.0,0.0,0.0
4503,17.81680800106078,59.779,79.3830462186766,20.83333,0.0,0.0,0.0
4504,17.847905298805745,60.532,80.0559591815751,22.44671,0.0,0.0,0.0
4505,17.878632563005162,61.279,79.48798934181269,25.06666,0.0,0.0,0.0
4506,17.908710148289487,62.022,78.4237042278272,27.67386,0.0,0.0,0.0
4507,17.937930119871805,62.75899999999999,78.17976319909161,30.00488,0.0,0.0,0.0
4508,17.966333054404426,63.49100000000001,78.68836173896331,33.539770000000004,0.0,0.0,0.0
4509,17.99390969263468,64.215,78.79078013390559,36.31422,0.0,0.0,0.0
4510,18.02039523353813,64.934,78.99151299333741,37.8869,0.0,0.0,0.0
4511,18.045484520868737,65.646,79.3956395743434,41.07198,0.0,0.0,0.0
4512,18.069036169321123,66.339,79.61682077007521,43.61668,0.0,0.0,0.0
4513,18.091013236557025,66.87,79.80930981393148,46.83291,0.0,0.0,0.0
4514,18.111648843907076,67.396,80.16310337004359,51.20532,0.0,0.0,0.0
4515,18.13140174375661,67.919,77.57686330685449,53.34009,0.0,0.0,0.0
4516,18.150853075444104,68.437,78.3236177814086,54.92816,0.0,0.0,0.0
4517,18.170414474732205,68.95,78.63539736544479,54.77851,0.0,0.0,0.0
4518,18.19013760811381,69.459,79.5731150254998,55.45196,0.0,1.0,1.0
4519,18.209949527399658,69.96300000000001,78.7041114097197,55.15436999999999,0.0,1.0,0.0
4520,18.22994789521705,70.462,83.8503813886306,54.75519,0.0018135586871110172,1.0,0.0
4521,18.25021171955971,70.956,84.7757797986163,54.31146,0.01002935526345237,1.0,0.0
4522,18.270752848939328,71.419,84.531629115293,53.13806,0.07163769413532889,1.0,0.0
4523,18.29159766005897,71.816,85.0285139690849,52.11684,0.16811045143353878,1.0,0.0
4524,18.312626782000326,72.209,85.46579776065559,52.23788,0.29886121318627124,1.0,0.0
4525,18.333529277150614,72.598,81.5261457492875,53.05756,0.35156767075458834,1.0,0.0
4526,18.353916569217613,72.985,81.8568586652334,54.75514,0.4753356331372167,1.0,0.0
4527,18.373512057976352,73.368,82.2730309299182,57.13899,0.5433513043143705,1.0,0.0
4528,18.392297040911235,73.67,80.93640322481659,59.69593,0.7184839112920604,1.0,0.0
4529,18.41031276169499,73.929,81.9523982715658,62.04876,1.0148525710494516,1.0,0.0
4530,18.427446474691703,74.186,83.2145262679917,65.58296,1.4648490028025158,1.0,0.0
4531,18.443584254614887,74.441,82.66543140218221,67.63486999999999,2.1466989316920078,1.0,0.0
4532,18.45868540070099,74.722,81.9113535806609,70.03662,2.6777898840605308,1.0,0.0
4533,18.472702604371214,75.045,82.7206596586237,71.51482,3.0752191640358237,1.0,0.0
4534,18.485753444265832,75.365,82.37138954914509,73.79961,3.2305975818165398,1.0,0.0
4535,18.498163056610288,75.682,80.8810927910624,77.15550999999998,3.362238844481063,1.0,0.0
4536,18.51035278656326,75.997,79.28700442522589,78.25180999999998,3.5877659696211763,1.0,0.0
4537,18.52262185410095,76.308,78.69880823446269,78.8036,3.774165852291888,1.0,1.0
4538,18.535050797561414,76.617,78.3499559311725,80.4125,3.9201648410686554,1.0,0.0
4539,18.547576082847183,76.923,77.9607485418065,81.58801,4.088113440539145,1.0,0.0
4540,18.560164725960988,77.227,77.13013499424851,83.31661,4.197194144939783,1.0,0.0
4541,18.572738538078553,77.527,78.82499176194052,82.87976,4.283009500452529,1.0,0.0
4543,15.126272856471727,46.575,38.8058446060506,87.13591,0.0,0.0,0.0
4544,15.125193816712324,46.481,59.477085700974506,84.57854,0.0,0.0,0.0
4545,15.122220439741325,46.387,63.303354582204314,83.58981999999997,0.0,0.0,0.0
4546,15.117090629041744,46.294,60.5351567148248,81.68217,0.0003225969264673397,0.0,0.0
4547,15.115088407708305,46.2,61.90392446696771,80.32251,0.021130538955389383,0.0,0.0
4548,15.111389938218975,46.101000000000006,62.0950586925941,81.00401,0.05025294666802883,0.0,0.0
4549,15.110985938728064,46.002,61.0117961814423,64.9845737351912,0.15341523282423308,0.0,0.0
4550,15.10941574398875,45.902,67.7613514447293,82.91058000000002,0.3590079799901934,0.0,0.0
4551,15.107382145418516,45.803,65.5123377549565,81.59142,1.4780331538544442,0.0,0.0
4552,15.105145879978018,45.70399999999999,68.0690554764095,81.46826,1.8822868462568283,1.0,0.0
4553,15.102830082620661,45.605,69.7536848838285,83.44440999999998,2.253561016197182,1.0,0.0
4554,15.10001413545579,45.506,72.2106139790209,85.07275,2.581323917855682,1.0,0.0
4555,15.09753963677261,45.407,79.14300150761709,86.88434000000002,3.070804373443885,1.0,0.0
4556,15.09510656447431,45.308,80.01639173825271,88.06251999999998,3.3988476842648034,1.0,0.0
4557,15.0923273287824,45.209,82.0207758980236,89.32212,3.625760649167393,1.0,0.0
4558,15.090009857175385,45.11,85.02770130286261,88.55391,3.956354088305181,1.0,0.0
4559,15.088106405399074,45.011,86.1178458884894,88.23476,4.214218117727682,1.0,1.0
4560,15.086844022444682,44.93600000000001,86.66680824209921,88.59664000000002,4.0989596655215665,1.0,0.0
4566,13.769998415207214,35.679,40.148731855718104,-10.228547288067501,0.0,0.0,0.0
4567,13.797523761049778,37.682,66.7822713186678,2.95967425817875,0.0,0.0,0.0
4568,13.826768943831437,39.73,43.04595002755905,17.3397862203147,0.0,0.0,0.0
4569,13.857014240082734,41.056,42.60556752008068,-20.1446521315258,0.0,0.0,0.0
4570,13.887376232331984,41.585,54.7352966333148,37.2444036533317,0.0,0.0,0.0
4571,13.917271703654949,42.114,43.7769913137321,72.5629108756487,0.0,0.0,0.0
4572,13.946499345907359,42.647,58.778640374063905,25.4740190194811,0.0,0.0,0.0
4573,13.975228568548374,43.181,43.638537065461854,17.6825705311701,0.0,0.0,0.0
4574,14.003733003551405,43.717,59.74308580751127,24.0433487704982,0.0,0.0,0.0
4575,14.032400999273367,44.33600000000001,64.0000388202227,23.676675222582396,0.0,0.0,0.0
4576,14.06144833570771,45.052,37.459561078251156,20.2769869661612,0.0,0.0,0.0
4577,14.090900389430818,45.77,66.7056393196624,64.03106,0.0,0.0,0.0
4578,14.120540777350055,46.49100000000001,58.86623380669499,64.98550999999999,0.0,0.0,0.0
4579,14.150053792399369,47.21100000000001,41.5712756436041,73.3108,0.0,0.0,0.0
4580,14.179056542147979,47.933,61.530374424931686,74.28565,0.0,0.0,0.0
4581,14.207314779614556,48.65600000000001,50.770065359888804,76.18015,0.0,0.0,0.0
4582,14.234789152385035,49.381,38.4290636469548,76.41745999999998,0.0,0.0,0.0
4583,14.261612683485485,50.103,67.9563497339234,29.1405658298524,0.0,0.0,0.0
4584,14.287953085677811,50.827,48.0868554811932,24.595019035995694,0.0,0.0,0.0
4585,14.314034829390609,51.488,57.33405000920997,81.16928,0.0,0.0,0.0
4586,14.340014801394114,52.083,23.694621726838538,83.41715,0.0,0.0,0.0
4587,14.365639776064189,52.676,59.39338948313848,85.29903,0.0,0.0,0.0
4588,14.390844452410295,53.268,64.67516121466491,8.56440317497621,0.0,0.0,0.0
4589,14.416109790243368,53.86,74.46086383426609,84.66778000000002,0.0,0.0,0.0
4590,14.44202796557641,54.452,80.83947573188041,30.122447902688,0.0,0.0,0.0
4591,14.468814951923369,55.04,68.81252543252509,25.5499945778811,0.0,0.0,0.0
4592,14.496741521582635,55.628,72.94404692769992,87.52046999999997,0.0,0.0,0.0
4593,14.525193761764314,56.215,65.2539907590657,34.8710056891493,0.0,0.0,0.0
4594,14.552541122207069,56.8,58.291888943378495,51.2879791916514,0.0,0.0,1.0
4595,14.576791040687285,57.078,78.3923071035378,56.4532539756377,0.0,0.0,0.0
4596,14.596741415394785,57.033,65.6573630000771,88.70942,0.0,0.0,0.0
4597,14.612088042521513,56.987,67.62496277175559,84.63681,0.0,0.0,0.0
4598,14.623558847638964,56.942,55.677764956990096,76.95284000000002,0.0,0.0,0.0
4599,14.632300903367138,56.896,57.2437809799909,67.31511,0.0,0.0,0.0
4600,14.639913606605434,56.851000000000006,55.10828399061549,66.05926,0.0,0.0,0.0
4601,14.647577152158654,56.805,49.202140725897294,62.69653,0.0,0.0,0.0
4602,14.655610288145814,56.76,41.999025774195154,63.41008000000001,0.03811440179208908,0.0,0.0
4603,14.663832037132115,56.714,43.655853142539186,61.04421,0.0821573243120851,1.0,0.0
4604,14.672313671388615,56.669,48.10547618455814,61.89455,0.3245614395203396,1.0,0.0
4605,14.681011868485536,56.62300000000001,48.47919506171673,61.12299,0.8979267545705839,1.0,0.0
4606,14.689925823945346,57.133,51.679825047115656,65.11721999999999,2.0080068100950137,1.0,0.0
4607,14.699141311918556,58.222,57.94167738800459,71.66523000000002,2.2037536076465565,1.0,0.0
4608,14.708831901643679,59.304,60.214775187667506,75.98091,2.2865321579549334,1.0,0.0
