"d3mIndex","woreda_label","time","variable","variable_name","woreda_wikidata","zone_wikidata","zone_label","region_wikidata","region_label","country_wikidata","country_label","precision","calendar","AFP_Polio_Cases_ratio_per_1000","source_of_file_label","data_curator_label","AFP_Polio_Deaths_ratio_per_1000","Anthrax_Cases_ratio_per_1000","Anthrax_Deaths_ratio_per_1000","Avian_Human_Influenza_Cases_ratio_per_1000","Avian_Human_Influenza_Deaths_ratio_per_1000","Cholera_AWD_Cases_ratio_per_1000","Cholera_AWD_Deaths_ratio_per_1000","Dracunculiasis_Guinea_worm_Cases_ratio_per_1000","Dracunculiasis_Guinea_worm_Deaths_ratio_per_1000","Dysentery_total_Cases_ratio_per_1000","Epidemic_Typhus_Total_Cases_ratio_per_1000","Malnutrition_total_Cases_ratio_per_1000","Maternal_Death_ratio_per_1000","Measles_Cases_ratio_per_1000","Measles_Deaths_ratio_per_1000","Meningits_total_Cases_ratio_per_1000","Neonatal_Tetanus_Cases_ratio_per_1000","Neonatal_Tetanus_Deaths_ratio_per_1000","Pandemic_Influenza_Cases_ratio_per_1000","Pandemic_Influenza_Deaths_ratio_per_1000","Rabies_Cases_ratio_per_1000","Rabies_Deaths_ratio_per_1000","Relapsing_fever_total_Cases_ratio_per_1000","SARS_Cases_ratio_per_1000","SARS_Deaths_ratio_per_1000","Small_pox_Cases_ratio_per_1000","Small_pox_Deaths_ratio_per_1000","TMSuspected_Fever_Examined_ratio_per_1000","Total_Malaria_Confirmed_and_Clinical_ratio_per_1000","Typhoid_fever_Total_cases_ratio_per_1000","Viral_hemorrhagic_fever_Cases_ratio_per_1000","Viral_hemorrhagic_fever_Deaths_ratio_per_1000","Yellow_fever_Cases_ratio_per_1000","Yellow_fever_Deaths_ratio_per_1000"
1689,"Diga","2017-09","P1200184","AFP/Polio Cases","Q5275497","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.08996986,0,0.059979904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3738697,0.34488446,0.2699096,0,0,0,0
1690,"Diga","2017-10","P1200184","AFP/Polio Cases","Q5275497","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0,0,0.28490457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31389,0.5098292,0.2549146,0,0,0,0
1691,"Diga","2017-11","P1200184","AFP/Polio Cases","Q5275497","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0,0,0.20992967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.352202,2.2042615,0.04498493,0,0,0,0
1692,"Diga","2017-12","P1200184","AFP/Polio Cases","Q5275497","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.10496484,0,0.20992967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1536083,0.5848041,0.2549146,0,0,0,0
1693,"Diga","2018-01","P1200184","AFP/Polio Cases","Q5275497","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.04498493,0,0.08996986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4141912,0.29989955,0.10496484,0,0,0,0
1694,"Diga","2018-02","P1200184","AFP/Polio Cases","Q5275497","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.029989952,0,0.08996986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1995982,0.08996986,0.059979904,0,0,0,0
1695,"Diga","2018-03","P1200184","AFP/Polio Cases","Q5275497","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.059979904,0,0.1949347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7440808,0.1949347,0.11995981,0,0,0,0
1696,"Diga","2018-04","P1200184","AFP/Polio Cases","Q5275497","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0,0,0.059979904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5744725,0.08996986,0.04498493,0,0,0,0
1697,"Diga","2018-05","P1200184","AFP/Polio Cases","Q5275497","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.014994976,0,0.08996986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.609126,0.17993972,0.40486437,0,0,0,0
1698,"Diga","2018-06","P1200184","AFP/Polio Cases","Q5275497","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.07497489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8743721,0.1949347,0.14994977,0,0,0,0
1699,"Diga","2018-07","P1200184","AFP/Polio Cases","Q5275497","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.08996986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.564141,0.1949347,0.14994977,0,0,0,0
1700,"Diga","2018-08","P1200184","AFP/Polio Cases","Q5275497","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.10496484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2942314,0.16494474,0.04498493,0,0,0,0
1701,"Diga","2018-09","P1200184","AFP/Polio Cases","Q5275497","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.10496484,0,0.04498493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0992968,0.14994977,0.17993972,0,0,0,0
1702,"Diga","2018-10","P1200184","AFP/Polio Cases","Q5275497","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.17993972,0,0.04498493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.262232,2.8040607,0.08996986,0,0,0,0
1703,"Diga","2018-11","P1200184","AFP/Polio Cases","Q5275497","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.10496484,0,0.16494474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5601225,5.5331464,0.22492465,0,0,0,0
1704,"Diga","2018-12","P1200184","AFP/Polio Cases","Q5275497","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0,0,0.04498493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7637393,1.1246232,0.14994977,0,0,0,0
1705,"Diga","2019-01","P1200184","AFP/Polio Cases","Q5275497","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.059979904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5987945,0.4948342,0.16494474,0,0,0,0
1706,"Diga","2019-02","P1200184","AFP/Polio Cases","Q5275497","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3092265,0.14994977,0.11995981,0,0,0,0
1707,"Diga","2019-03","P1200184","AFP/Polio Cases","Q5275497","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.10496484,0,1.949347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9736688,0.614794,0.35987943,0,0,0,0
1708,"Diga","2019-04","P1200184","AFP/Polio Cases","Q5275497","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.2699096,0,0.04498493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.178935,0.4498493,0.4498493,0,0,0,0
1709,"Diga","2019-05","P1200184","AFP/Polio Cases","Q5275497","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.14994977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.083297,1.7094274,0.43485433,0,0,0,0
1710,"Diga","2019-06","P1200184","AFP/Polio Cases","Q5275497","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0,0,0.04498493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3092265,0.4648443,0.16494474,0,0,0,0
1711,"Digeluna Tijo","2017-01","P1200184","AFP/Polio Cases","Q5275598","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.14950238,0,0.035595804,0,0,0,0,0,0,0,0,0.0071191606,0,0,0,0,0,0,0,0,0.18509819,0,0,0,0
1712,"Digeluna Tijo","2017-02","P1200184","AFP/Polio Cases","Q5275598","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.18509819,0,0.07119161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26340893,0,0,0,0
1713,"Digeluna Tijo","2017-03","P1200184","AFP/Polio Cases","Q5275598","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0.0071191606,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.35595804,0,0.07119161,0,0,0,0,0,0,0,0,0.0071191606,0,0,0,0,0,0,0,0,0.44138795,0,0,0,0
1714,"Digeluna Tijo","2017-04","P1200184","AFP/Polio Cases","Q5275598","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.22069398,0,0.049834125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09254909,0,0,0,0
1715,"Digeluna Tijo","2017-05","P1200184","AFP/Polio Cases","Q5275598","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.29900476,0,0.07119161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19221734,0,0,0,0
1716,"Digeluna Tijo","2017-06","P1200184","AFP/Polio Cases","Q5275598","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0.0071191606,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.44138795,0,0.078310765,0.0071191606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45562628,0,0,0,0
1717,"Digeluna Tijo","2017-07","P1200184","AFP/Polio Cases","Q5275598","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.22781314,0,0.049834125,0,0,0,0,0,0.0071191606,0,0,0,0,0,0,0,0,0,0,0,0.4342688,0,0,0,0
1718,"Digeluna Tijo","2017-08","P1200184","AFP/Polio Cases","Q5275598","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.24917062,0,0.035595804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26340893,0,0,0,0
1719,"Digeluna Tijo","2017-09","P1200184","AFP/Polio Cases","Q5275598","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.1637407,0,0.056953285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22069398,0,0,0,0
1720,"Digeluna Tijo","2017-10","P1200184","AFP/Polio Cases","Q5275598","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.28476644,0,0.07119161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5695329,0,0,0,0
1721,"Digeluna Tijo","2017-11","P1200184","AFP/Polio Cases","Q5275598","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.10678741,0,0.035595804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21357483,0,0,0,0
1722,"Digeluna Tijo","2017-12","P1200184","AFP/Polio Cases","Q5275598","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.10678741,0,0.09254909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0038016,0,0,0,0
1723,"Digeluna Tijo","2018-01","P1200184","AFP/Polio Cases","Q5275598","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.13526405,0,0.049834125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576652,0,0,0,0
1724,"Digeluna Tijo","2018-02","P1200184","AFP/Polio Cases","Q5275598","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.07119161,0,0.028476642,0,0.014238321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1637407,0,0,0,0
1725,"Digeluna Tijo","2018-03","P1200184","AFP/Polio Cases","Q5275598","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0.0071191606,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.064072445,0,0.064072445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34171972,0,0,0,0
1726,"Digeluna Tijo","2018-04","P1200184","AFP/Polio Cases","Q5275598","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.13526405,0,0.0071191606,0.0071191606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5695329,0,0,0,0
1727,"Digeluna Tijo","2018-05","P1200184","AFP/Polio Cases","Q5275598","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.10678741,0,0.035595804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754631,0,0,0,0
1728,"Digeluna Tijo","2018-06","P1200184","AFP/Polio Cases","Q5275598","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.035595804,0,0.014238321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3203622,0,0,0,0
1729,"Digeluna Tijo","2018-07","P1200184","AFP/Polio Cases","Q5275598","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.121025726,0,0.028476642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6549628,0,0,0,0
1730,"Digeluna Tijo","2018-08","P1200184","AFP/Polio Cases","Q5275598","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.22781314,0,0.064072445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45562628,0,0,0,0
1731,"Digeluna Tijo","2018-09","P1200184","AFP/Polio Cases","Q5275598","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.28476644,0,0.078310765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56241363,0,0,0,0
1732,"Digeluna Tijo","2018-10","P1200184","AFP/Polio Cases","Q5275598","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.39155382,0,0.07119161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66208196,0,0,0,0
1733,"Digeluna Tijo","2018-11","P1200184","AFP/Polio Cases","Q5275598","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.44138795,0,0.09966825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49122208,0,0,0,0
1734,"Digeluna Tijo","2018-12","P1200184","AFP/Polio Cases","Q5275598","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.1993365,0,0.014238321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34883887,0,0,0,0
1735,"Digeluna Tijo","2019-01","P1200184","AFP/Polio Cases","Q5275598","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0.014238321,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.25628978,0,0.049834125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4485071,0,0,0,0
1736,"Digeluna Tijo","2019-02","P1200184","AFP/Polio Cases","Q5275598","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.121025726,0,0.042714965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29188558,0,0,0,0
1737,"Digeluna Tijo","2019-03","P1200184","AFP/Polio Cases","Q5275598","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.15662153,0,0.049834125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51257956,0,0,0,0
1738,"Digeluna Tijo","2019-04","P1200184","AFP/Polio Cases","Q5275598","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.12814489,0,0.014238321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24205145,0,0,0,0
1739,"Digeluna Tijo","2019-05","P1200184","AFP/Polio Cases","Q5275598","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.19221734,0,0.049834125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5552945,0,0,0,0
1740,"Digeluna Tijo","2019-06","P1200184","AFP/Polio Cases","Q5275598","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.028476642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07119161,0,0,0,0
1741,"Diksis","2017-01","P1200184","AFP/Polio Cases","Q5276575","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.08298641,0,0.027662134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03733,0,0,0,0
1742,"Diksis","2017-02","P1200184","AFP/Polio Cases","Q5276575","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.22129707,0.041493203,0.2489592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2724582,0,0,0,0
1743,"Diksis","2017-03","P1200184","AFP/Polio Cases","Q5276575","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.027662134,0,0.110648535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9820057,0,0,0,0
1744,"Diksis","2017-04","P1200184","AFP/Polio Cases","Q5276575","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.3734388,0,0.17980388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8575262,0,0,0,0
1745,"Diksis","2017-05","P1200184","AFP/Polio Cases","Q5276575","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.6500602,0,0.17980388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3277825,0,0,0,0
1746,"Diksis","2017-06","P1200184","AFP/Polio Cases","Q5276575","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0.013831067,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.44259414,0,0.15214175,0.013831067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8575262,0,0,0,0
1747,"Diksis","2017-07","P1200184","AFP/Polio Cases","Q5276575","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.19363494,0,0.08298641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069155335,0.027662134,0.35960776,0,0,0,0
1748,"Diksis","2017-08","P1200184","AFP/Polio Cases","Q5276575","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.22129707,0,0.08298641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4287631,0,0,0,0
1749,"Diksis","2017-09","P1200184","AFP/Polio Cases","Q5276575","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.3042835,0,0.055324268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4702563,0,0,0,0
1750,"Diksis","2017-10","P1200184","AFP/Polio Cases","Q5276575","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.20746602,0,0.09681747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35960776,0,0,0,0
1751,"Diksis","2017-11","P1200184","AFP/Polio Cases","Q5276575","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.27662134,0,0.110648535,0.013831067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6500602,0,0,0,0
1752,"Diksis","2017-12","P1200184","AFP/Polio Cases","Q5276575","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.26279026,0,0.15214175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4979184,0,0,0,0
1753,"Diksis","2018-01","P1200184","AFP/Polio Cases","Q5276575","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.15214175,0,0.110648535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608567,0,0,0,0
1754,"Diksis","2018-02","P1200184","AFP/Polio Cases","Q5276575","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.26279026,0,0.041493203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40110096,0,0,0,0
1755,"Diksis","2018-03","P1200184","AFP/Polio Cases","Q5276575","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.34577668,0,0.1244796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7192155,0,0,0,0
1756,"Diksis","2018-04","P1200184","AFP/Polio Cases","Q5276575","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.41493204,0,0.110648535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6500602,0,0,0,0
1757,"Diksis","2018-05","P1200184","AFP/Polio Cases","Q5276575","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.48408735,0,0.1244796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6777223,0,0,0,0
