d3mIndex,log(wdi.pop),wdi.popurb.mi,ythbul4,log1p(bnk.unrest),log1p(bnk.strikes),log1p(nvc.dosregt),nvc.ongoing,civilwar,nvc.start.1
3675,18.65693793441196,78.523,0.1305324539,0.0,0.0,0.6931471805599453,0,0,0.0
3676,18.65867349811678,78.649,0.1262647152,0.0,0.0,0.6931471805599453,0,0,0.0
3677,18.660870185074774,79.99,0.1226349151,0.0,0.0,0.6931471805599453,0,0,0.0
3678,18.663195456945832,81.64699999999998,0.1194227596,0.0,0.0,0.0,0,0,0.0
3679,18.66533526643363,83.196,0.1165361694,0.0,0.0,0.0,0,0,0.0
3680,18.665671889016355,84.64,0.1137380343,0.0,0.0,0.0,0,0,0.0
3681,18.66576580998193,85.978,0.1109159526,0.0,0.0,0.6931471805599453,0,0,0.0
3682,18.665632752677084,87.057,0.108377812,0.0,0.0,0.6931471805599453,0,0,0.0
3683,18.665748200472795,88.01299999999998,0.1058688693,0.0,0.0,1.0986122886681096,0,0,0.0
3684,18.665225957150735,88.90899999999998,0.1034730728,0.0,0.0,0.6931471805599453,0,0,0.0
3685,18.66408139182497,89.743,0.1013259372,0.0,0.0,0.0,0,0,0.0
3691,13.64590777357809,50.879,0.2011173184,0.0,0.0,0.0,0,0,0.0
3692,13.700605751230194,52.412,0.1989304813,0.0,0.0,0.0,0,0,0.0
3693,13.756916997146316,53.215,0.1987641607,0.0,0.0,0.0,0,0,0.0
3694,13.814902373057322,53.565,0.1962338949,1.791759469228055,0.6931471805599453,0.0,0,0,0.0
3695,13.874720532580204,53.914,0.1943396226,0.0,0.0,0.0,0,0,0.0
3696,13.935956711040141,54.262,0.191319752,0.0,0.0,0.0,0,0,0.0
3697,13.99807375222821,54.61,0.1883701884,0.6931471805599453,0.0,0.0,0,0,0.0
3698,14.061132369560385,54.957,0.1855747558,0.6931471805599453,0.0,0.0,0,0,0.0
3699,14.122199352828662,55.29600000000001,0.1827586207,0.0,0.0,0.0,0,0,0.0
3700,14.177731991650985,55.633,0.1808306709,0.0,0.0,0.0,0,0,0.0
3701,14.226294827550037,55.971,0.1793641272,1.0986122886681096,0.0,0.0,0,1,0.0
3702,14.269032863274504,56.308,0.1768397034,0.0,0.0,0.0,0,1,0.0
3703,14.30627101597388,56.645,0.1747945205,0.0,0.0,0.0,0,0,0.0
3704,14.34020003288222,56.98,0.1726694915,0.0,0.0,0.0,0,0,0.0
3705,14.373816917543886,57.315,0.1722365039,0.6931471805599453,0.0,0.0,0,0,0.0
3706,14.408837403242009,57.65,0.1724137931,0.0,0.0,0.0,0,0,0.0
3707,14.44479845332035,57.984,0.1727493917,0.0,0.0,0.0,0,0,0.0
3708,14.481610230342467,58.316,0.1759127549,0.0,0.0,0.6931471805599453,0,0,0.0
3709,14.519155939071355,58.649,0.1806839187,0.0,0.0,0.0,0,0,0.0
3710,14.557120229967186,58.98,0.1877807727,0.0,0.0,0.0,0,0,0.0
3711,14.595294045183769,60.029,0.1948673336,0.0,0.0,0.0,0,0,0.0
3712,14.634076437056413,61.464,0.1968107428,0.0,0.0,0.6931471805599453,0,0,0.0
3713,14.67406835805347,62.882,0.197983871,0.0,0.0,0.0,0,0,0.0
3714,14.714002222075713,64.278,0.1996131528,0.0,0.0,0.0,0,0,0.0
3715,14.752113983107273,65.652,0.2011878248,0.0,0.0,0.0,0,0,0.0
3716,14.787803479953716,66.99600000000001,0.2037103104,0.0,0.0,0.0,0,0,0.0
3717,14.824927267827912,68.315,0.2054982818,0.0,0.0,0.0,0,0,0.0
3718,14.861425057631935,69.60600000000001,0.2084852502,0.0,0.0,0.6931471805599453,0,0,0.0
3719,14.896637532291365,70.868,0.2115015974,0.0,0.0,0.0,0,0,0.0
3720,14.932617429268547,72.095,0.2141104294,1.6094379124341005,0.0,0.0,0,0,0.0
3721,14.969242145853464,73.291,0.2166276347,0.0,0.0,0.0,0,0,0.0
3722,15.081048717948365,74.455,0.2197832731,0.0,0.0,0.0,0,0,0.0
3723,15.13272275789672,75.586,0.2214923805,0.0,0.0,0.0,0,0,0.0
3724,15.178024390418761,76.68,0.2216969395,0.0,0.0,0.0,0,0,0.0
3725,15.216939806668437,77.74,0.2214844676,0.0,0.0,0.0,0,0,0.0
3726,15.249403897883447,78.365,0.220219078,0.6931471805599453,0.0,0.0,0,0,0.0
3727,15.279922698348114,78.66,0.2186252772,1.0986122886681096,0.0,0.0,0,0,0.0
3728,15.310435083609615,78.95100000000002,0.2172780551,0.0,0.0,0.0,0,0,0.0
3729,15.340914474788365,79.23899999999998,0.2161469457,0.0,0.0,0.0,0,0,0.0
3730,15.359022320282207,79.525,0.2161195286,0.0,0.0,1.0986122886681096,0,0,0.0
3731,15.3835012804842,79.808,0.2169049099,0.0,0.0,0.6931471805599453,0,0,0.0
3732,15.408209146394073,80.087,0.216904277,0.0,0.0,0.0,0,0,0.0
3733,15.432519735894694,80.36399999999998,0.2174869948,0.6931471805599453,0.0,0.0,0,0,0.0
3734,15.457222030948673,80.638,0.2183637434,0.0,0.0,0.0,0,0,0.0
3735,15.481328803834483,80.90899999999998,0.2190019194,0.0,0.0,0.0,0,0,0.0
3736,15.503944476624874,81.17699999999998,0.2180831149,0.0,0.0,0.6931471805599453,0,0,0.0
3737,15.526782776279642,81.442,0.2174704277,0.0,0.0,0.6931471805599453,0,0,0.0
3738,15.549111113018796,81.704,0.2170460561,0.0,0.0,1.0986122886681096,0,0,0.0
3739,15.570951764518215,81.964,0.2157633784,0.0,0.0,0.6931471805599453,0,0,0.0
3740,15.593002055394626,82.22,0.2152339861,0.0,0.0,0.6931471805599453,0,0,0.0
3742,16.615172897415274,56.083,0.1673057026,0.6931471805599453,0.0,0.0,0,0,0.0
3743,16.608540122915088,55.992,0.1688965263,0.0,0.0,0.0,0,0,0.0
3744,16.594031586726835,55.9,0.1706575682,1.0986122886681096,0.0,0.0,0,0,0.0
3745,16.57650899661319,55.92100000000001,0.1720457114,0.0,0.0,0.0,0,0,0.0
3746,16.561363415971037,55.94300000000001,0.1738051295,0.0,0.0,0.0,0,0,0.0
3747,16.545563774190303,55.964,0.17507265100000002,0.0,0.0,0.0,0,0,0.0
3748,16.52830283098301,55.986,0.17622011140000002,0.0,0.0,0.0,0,0,0.0
3749,16.51877773863958,55.93,0.1776952659,0.0,0.0,0.0,0,0,0.0
3750,16.515772240479087,55.729,0.1798489002,0.0,0.0,0.0,0,0,0.0
3751,16.514071545215863,55.527,0.1831118271,0.0,0.0,0.6931471805599453,0,0,0.0
3752,16.514112800669807,55.326,0.186820561,0.0,0.0,0.6931471805599453,0,0,0.0
3753,16.517476822734242,55.124,0.1905207567,0.0,0.0,0.0,0,0,0.0
3754,16.52442605125986,54.92100000000001,0.1934498107,0.0,0.0,0.6931471805599453,0,0,0.0
3755,16.53331496507787,54.719,0.1951621408,0.0,0.0,0.6931471805599453,0,0,0.0
3756,16.543891612839566,54.51600000000001,0.1958594566,1.0986122886681096,0.0,0.6931471805599453,0,0,0.0
3757,16.555330190499465,54.31399999999999,0.1956577927,0.0,0.0,1.0986122886681096,0,0,0.0
3758,16.567513846594945,54.111,0.1941871607,0.0,0.0,0.0,0,0,0.0
3759,16.593876373121415,53.908,0.1912758033,0.0,0.0,0.6931471805599453,0,0,0.0
3764,16.133426431691138,9.209,0.1692928895,0.0,0.0,0.0,0,0,0.0
3765,16.167100077886133,9.525,0.1739668635,0.0,0.0,0.0,0,0,0.0
3766,16.201307209439612,9.85,0.17822966510000002,1.0986122886681096,0.0,0.0,0,0,0.0
3767,16.236097862593894,10.295,0.1821009598,0.0,0.0,0.0,0,0,0.0
3768,16.2714583346839,10.778,0.1846958909,0.0,0.0,0.0,0,0,0.0
3769,16.30732322290656,11.282,0.1867913598,0.0,0.0,0.6931471805599453,0,0,0.0
3770,16.34362036505292,11.805,0.1884277733,0.0,0.0,0.0,0,0,0.0
3771,16.380262819080524,12.349,0.1897360929,0.0,0.0,0.0,0,0,0.0
3772,16.417180538501093,12.914,0.1908646003,0.0,0.0,0.0,0,0,0.0
3773,16.454281846673734,13.503,0.19112603600000005,1.0986122886681096,0.0,0.0,0,0,0.0
3774,16.49153620335191,14.112,0.1914366352,0.0,0.0,0.0,0,0,0.0
3775,16.528991121257608,14.745,0.1916854529,0.0,0.0,0.0,0,0,0.0
3776,16.566714752362707,15.401,0.1918018133,0.0,0.0,0.0,0,0,0.0
3777,16.60470476777766,15.583,0.1919719695,0.0,0.0,0.0,0,0,0.0
3778,16.642893230763672,15.681,0.1918934911,0.0,0.0,0.0,0,0,0.0
3779,16.681125262304903,15.78,0.1918892749,1.3862943611198906,0.0,0.6931471805599453,0,0,0.0
3780,16.71920560973858,15.879,0.1920166685,0.0,0.0,0.0,0,0,0.0
3781,16.75691673229754,15.979,0.1924701658,0.0,0.0,0.6931471805599453,0,0,0.0
3782,16.794097588247475,16.079,0.1930297634,0.0,0.0,0.6931471805599453,0,0,0.0
3783,16.830668525038732,16.18,0.1933980773,0.0,0.0,0.0,0,0,0.0
3784,16.866600525034098,16.281,0.1941894577,0.6931471805599453,0.0,0.0,0,0,0.0
3785,16.901855175570063,16.383,0.1952589751,0.0,0.0,0.0,0,0,0.0
3786,16.93640832741068,16.485,0.1965585705,0.0,0.0,0.6931471805599453,0,0,1.0
3787,16.97022918631476,16.748,0.1982343157,1.6094379124341005,0.0,1.791759469228055,1,0,0.0
3788,17.003393259644266,17.043,0.1998762376,1.791759469228055,0.0,1.0986122886681096,1,1,0.0
3789,17.035862932196736,17.342,0.2019008066,1.6094379124341005,0.0,1.0986122886681096,0,1,0.0
3790,17.067400644983206,17.645,0.2041708582,0.0,0.0,0.6931471805599453,0,1,0.0
3791,17.097723895548068,17.952,0.2064707428,0.0,0.0,0.0,0,0,0.0
3792,17.1267130983481,18.263,0.2086706045,0.0,0.0,0.0,0,0,0.0
3793,17.154343905909847,18.579,0.21080448350000006,0.0,0.0,0.0,0,0,0.0
3794,17.18086129057822,18.898,0.2128865089,2.772588722239781,0.6931471805599453,0.0,0,0,0.0
3795,17.206733223809284,19.222,0.2148774246,0.6931471805599453,0.0,0.0,0,0,0.0
3796,17.23253525753957,19.55,0.216958834,0.6931471805599453,0.0,0.0,0,0,0.0
3797,17.25865090562333,19.892,0.2190119665,0.0,0.0,1.0986122886681096,0,0,0.0
3798,17.285187154770107,20.239,0.2204140167,0.0,0.0,0.6931471805599453,0,0,0.0
3799,17.312033998092566,20.591,0.2217565598,0.6931471805599453,0.0,0.6931471805599453,0,0,0.0
3800,17.33907337853595,20.948,0.2228664399,0.0,0.0,0.0,0,0,0.0
3801,17.36612187591878,21.31,0.2232148003,0.6931471805599453,0.0,0.0,0,0,0.0
3802,17.39305943322629,21.675,0.2226309139,1.0986122886681096,0.0,0.6931471805599453,0,0,0.0
3803,17.419852790023285,22.045,0.2205194165,0.0,0.0,0.0,0,0,0.0
3804,17.446557064909445,22.42,0.2179004935,1.6094379124341005,0.0,0.6931471805599453,0,0,0.0
3805,17.473241830191736,22.8,0.2149265375,2.3978952727983707,0.0,0.0,0,0,0.0
3806,17.499998734516485,23.183000000000003,0.2117986924,1.0986122886681096,0.0,0.6931471805599453,0,0,0.0
3813,13.281020459559572,82.081,0.193877551,0.0,0.0,0.0,0,0,0.0
3814,13.368172903699675,83.37100000000002,0.1900311526,0.0,0.0,0.0,0,0,0.0
3815,13.450326658177865,84.58200000000002,0.1865136298,0.0,0.0,0.0,0,0,0.0
3816,13.52839232652427,85.661,0.1806108898,0.0,0.0,0.0,0,0,0.0
3817,13.60266010053545,86.444,0.1775585697,0.0,0.0,0.0,0,0,0.0
3818,13.673170194316144,87.19200000000002,0.1747126437,0.0,0.0,0.0,0,0,0.0
3819,13.740143485784385,87.902,0.17185821699999998,0.0,0.0,0.0,0,0,0.0
3820,13.803769905441243,88.579,0.1713709677,0.0,0.0,0.0,0,0,0.0
3821,13.864289293496972,89.384,0.1736242884,0.0,0.0,0.0,0,0,0.0
3822,13.92176697218511,90.745,0.1801075269,0.0,0.0,0.0,0,0,0.0
3823,13.976534420406061,91.944,0.1849024597,0.0,0.0,0.6931471805599453,0,0,0.0
3824,14.029292828901017,93.0,0.1850362027,0.0,0.0,0.0,0,0,0.0
3825,14.080789800521215,93.928,0.1825821238,0.0,0.0,0.0,0,0,0.0
3826,14.131411214578078,94.781,0.1786492375,0.0,0.0,0.0,0,0,0.0
3827,14.179848763961475,95.67,0.1818810512,0.0,0.0,0.6931471805599453,0,0,0.0
3828,14.225670627472658,96.414,0.1829590489,0.0,0.0,0.0,0,0,0.0
3829,14.270569316883813,97.034,0.1818181818,0.0,0.0,0.0,0,0,0.0
3830,14.316520969748133,97.551,0.178313253,0.0,0.0,0.0,0,0,0.0
3831,14.363886847283888,97.903,0.1739380023,0.0,0.0,0.0,0,0,0.0
3832,14.415203834772962,97.917,0.1721132898,0.0,0.0,0.0,0,0,0.0
3833,14.467825327283045,97.932,0.1750129066,0.0,0.0,0.6931471805599453,0,0,0.0
3834,14.512358382686214,97.946,0.1780078895,0.0,0.0,0.0,0,0,0.0
3835,14.537838799527615,97.96,0.1823416507,0.0,0.0,0.0,0,0,0.0
3836,14.538106826009455,97.974,0.186302682,0.0,0.0,0.0,0,0,0.0
3837,14.508483223297324,97.988,0.192516002,1.0986122886681096,0.0,0.0,0,0,0.0
3841,14.276803231763752,98.043,0.156019656,0.0,0.0,0.0,0,0,0.0
3842,14.276248896663144,98.057,0.1633906634,0.6931471805599453,0.0,0.0,0,0,0.0
3843,14.3077641848977,98.071,0.1673615247,0.0,0.0,0.0,0,0,0.0
3844,14.359117746454642,98.085,0.1672335601,0.0,0.0,0.0,0,0,0.0
3845,14.413470301186731,98.099,0.1620893915,0.0,0.0,1.0986122886681096,0,0,0.0
3846,14.460638552075071,98.113,0.1540443071,0.0,0.0,0.6931471805599453,0,0,0.0
3847,14.498912406657324,98.128,0.1606965174,0.0,0.0,0.0,0,0,0.0
3848,14.532487539975701,98.142,0.16521739130000002,0.0,0.0,0.0,0,0,0.0
3849,14.565204882243314,98.157,0.1654913023,0.0,0.0,0.0,0,0,0.0
3850,14.602360263106759,98.172,0.1626313385,0.0,0.0,0.0,0,0,0.0
3851,14.646815786652734,98.187,0.156360424,0.0,0.0,0.6931471805599453,0,0,0.0
3852,14.698221755275188,98.202,0.1624840493,0.0,0.0,0.6931471805599453,0,0,0.0
3853,14.75353146997514,98.217,0.1658496732,0.0,0.0,1.0986122886681096,0,0,0.0
3854,14.809584585423286,98.232,0.1656200942,0.0,0.0,0.6931471805599453,0,0,0.0
3855,14.862865341078091,98.248,0.1609977324,0.0,0.0,0.6931471805599453,0,0,0.0
3857,15.32300433448601,37.203,0.1820822163,0.0,0.0,0.0,0,0,0.0
3858,15.323292196668444,36.918,0.1837142223,0.0,0.0,0.0,0,0,0.0
3859,15.322937892982194,36.633,0.1855602025,0.0,0.0,0.0,0,0,0.0
3860,15.3329208969417,36.349,0.18728223,0.0,0.0,0.0,0,0,0.0
3861,15.34772179398432,36.066,0.1890963726,0.0,0.0,0.0,0,0,0.0
3862,15.362306815738197,35.785,0.1903355138,0.0,0.0,0.0,0,0,0.0
3863,15.377647197280359,35.504,0.1913349917,0.0,0.0,0.0,0,0,0.0
3864,15.392507919906034,35.3,0.1933047561,0.0,0.0,0.0,0,0,0.0
3865,15.40441917914588,35.298,0.1961654894,0.0,0.0,0.0,0,0,0.0
3866,15.413907745281394,35.296,0.1984763432,0.0,0.0,0.6931471805599453,0,0,0.0
3867,15.423086738450424,35.295,0.2018788727,1.3862943611198906,0.0,0.6931471805599453,0,0,0.0
3868,15.433571187689259,35.293,0.2062699681,0.0,0.0,0.0,0,0,0.0
3869,15.44567224193835,35.292,0.2108409725,0.0,0.0,0.6931471805599453,0,0,1.0
3870,15.456950886523867,35.29,0.214597382,1.6094379124341005,0.0,0.6931471805599453,1,0,0.0
3871,15.467701399464026,35.289,0.218332022,1.3862943611198906,0.0,0.6931471805599453,0,0,0.0
3872,15.477237269107027,35.287,0.2218330414,1.0986122886681096,0.0,1.0986122886681096,0,0,0.0
3873,15.486739470554584,35.285,0.2246348962,0.0,0.0,0.0,0,0,0.0
3874,15.498812126995196,35.284,0.2267121988,0.6931471805599453,0.0,0.6931471805599453,0,0,1.0
3880,14.56679975180493,7.9460000000000015,0.1807511737,0.6931471805599453,0.0,1.0986122886681096,0,1,0.0
3881,14.58979292614724,8.02,0.1816513761,0.0,0.0,0.0,0,1,0.0
3882,14.61286864363299,8.095,0.1816143498,0.0,0.0,0.0,0,1,0.0
3883,14.636054414696574,8.17,0.182216382,0.0,0.0,0.0,0,1,0.0
3884,14.659378113004296,8.246,0.1836472603,0.0,0.0,0.6931471805599453,0,1,0.0
3885,14.68286437490163,8.323,0.1848598913,0.0,0.0,0.0,0,1,0.0
3886,14.706277922266677,8.4,0.1867592971,0.6931471805599453,0.0,0.6931471805599453,0,1,0.0
3887,14.729595258339256,8.692,0.1880990415,0.0,0.0,0.0,0,1,0.0
3888,14.753234743476892,8.994,0.190011705,0.6931471805599453,0.0,0.0,0,1,0.0
3889,14.777723344912353,9.304,0.1912380952,0.0,0.0,0.0,0,1,0.0
3890,14.803256088294654,9.625,0.193236715,0.0,0.0,0.0,0,1,0.0
3891,14.830267937298572,9.955,0.1936301122,0.0,0.0,0.0,0,1,0.0
3892,14.85823374452241,10.295,0.1940824234,0.0,0.0,0.0,0,1,0.0
3893,14.88538689575578,10.597,0.1941680961,0.0,0.0,0.6931471805599453,0,1,0.0
3894,14.909552418117624,10.837,0.1943699732,0.0,0.0,0.0,0,1,0.0
3895,14.929520032572196,11.081,0.1942800789,1.6094379124341005,0.0,0.0,0,1,0.0
3896,14.944825654444125,11.331,0.1917719469,0.0,0.0,0.6931471805599453,0,1,0.0
3897,14.95654452098233,11.584,0.189682794,0.0,0.0,0.0,0,1,0.0
3898,14.966894913763035,11.843,0.1888289432,0.0,0.0,0.0,0,1,0.0
3899,14.978848225310998,12.107,0.1885786006,0.0,0.0,1.3862943611198906,0,1,0.0
3900,14.994449821590454,12.377,0.1897990726,0.0,0.0,0.0,0,0,0.0
3901,15.014186860555876,12.65,0.1907794965,0.0,0.0,0.0,0,0,0.0
3902,15.037298722160212,12.93,0.1918742586,0.0,0.0,0.0,0,0,0.0
3903,15.062997633379286,13.214,0.1931752458,0.0,0.0,0.6931471805599453,0,0,0.0
3904,15.090113572606056,13.504,0.1943114616,0.0,0.0,0.0,0,0,0.0
3905,15.11779593947624,13.804,0.19572368420000005,0.0,0.0,0.0,0,0,0.0
3906,15.145815086892519,14.118,0.1963190184,0.0,0.0,0.6931471805599453,0,0,0.0
3907,15.174264129285135,14.439,0.19719771670000005,0.0,0.0,1.0986122886681096,0,0,0.0
3908,15.203024425184234,14.765999999999998,0.198334595,0.0,0.0,1.0986122886681096,0,0,0.0
3909,15.232027821150947,15.098,0.1984789009,0.0,0.0,1.3862943611198906,0,0,0.0
3910,15.261139297129269,15.437,0.1989503817,0.0,0.0,0.0,0,0,0.0
3911,15.2902598370004,15.782,0.1985157699,0.0,0.0,0.0,0,0,0.0
3912,15.319104949223274,16.133,0.1979706877,0.0,0.0,0.6931471805599453,0,0,0.0
3913,15.3471730737648,16.49,0.1977177968,0.0,0.0,0.0,0,0,0.0
3914,15.373895568166946,16.854,0.1977340744,0.0,0.0,0.0,0,0,0.0
3915,15.398906708114705,17.378,0.1977059437,0.0,0.0,0.0,0,0,0.0
3916,15.422263268468365,18.234,0.1968215159,0.0,0.0,0.0,0,0,0.0
3917,15.444108538356335,19.12,0.19673111420000006,0.0,0.0,0.6931471805599453,0,0,0.0
3918,15.464341860949748,20.039,0.1970318297,0.0,0.0,1.0986122886681096,0,0,0.0
3919,15.482867506003346,20.991,0.1978548171,0.0,0.0,0.6931471805599453,0,0,0.0
3920,15.499736968084918,21.977,0.1995486176,0.0,0.0,0.6931471805599453,0,0,0.0
3921,15.514820069716144,22.993,0.2011462378,0.0,0.0,0.6931471805599453,0,0,0.0
3922,15.528451361740027,24.044,0.2032017464,0.0,0.0,0.0,0,0,0.0
3923,15.541676549784023,25.126,0.2058402006,0.0,0.0,0.0,0,0,0.0
3924,15.555820931194653,26.242,0.20910534670000006,0.0,0.0,0.0,0,0,0.0
3925,15.571754415000825,27.386,0.2129323831,0.0,0.0,0.6931471805599453,0,0,0.0
3926,15.58977284032493,28.537,0.2167066073,0.0,0.0,0.6931471805599453,0,0,0.0
3927,15.60948058211447,29.688,0.2201989546,0.0,0.0,1.0986122886681096,0,0,0.0
3928,15.630193107604024,30.839,0.2240119562,0.0,0.0,0.6931471805599453,0,0,0.0
3929,15.65096277714827,31.985,0.2269306283,0.0,0.0,0.0,0,0,0.0
3931,14.77652146855634,68.852,0.1354764638,0.0,0.0,0.0,0,0,0.0
3932,14.756802147599304,68.79899999999999,0.1349669389,0.0,0.0,0.0,0,0,0.0
3933,14.740063860591793,68.90100000000001,0.1348359035,0.0,0.0,0.0,0,0,0.0
3934,14.725805752470222,68.75,0.1344301766,0.0,0.0,0.0,0,0,0.0
3935,14.714542001511983,68.65,0.1356069834,0.0,0.0,0.6931471805599453,0,0,0.0
3936,14.704574378624411,68.6,0.13653136529999998,0.0,0.0,0.0,0,0,0.0
3937,14.695145189253187,68.45100000000001,0.1371900826,0.0,0.0,0.0,0,0,0.0
3938,14.687005577214466,68.22,0.1382181515,0.0,0.0,0.6931471805599453,0,0,0.0
3939,14.677366223143542,68.067,0.1412997904,0.0,0.0,0.6931471805599453,0,0,0.0
3940,14.664451353708055,67.95,0.144486692,0.0,0.0,0.0,0,0,0.0
3941,14.652832971468621,67.85,0.1480851064,0.0,0.0,0.0,0,0,0.0
3942,14.643168963456244,67.8,0.1525278492,0.0,0.0,0.6931471805599453,0,0,0.0
3943,14.6322558339005,67.9,0.1552393273,0.0,0.0,0.0,0,0,0.0
3944,14.621450119331383,68.0,0.1569817866,0.0,0.0,0.0,0,0,0.0
3945,14.612277389756501,67.967,0.1569995639,0.0,0.0,0.6931471805599453,0,0,0.0
3946,14.604115634690672,67.9,0.1551270815,0.6931471805599453,0.0,1.0986122886681096,0,0,0.0
3947,14.59360623924693,67.834,0.1527961251,0.0,0.0,0.0,0,0,0.0
3948,14.577095989571015,67.764,0.14772224679999998,1.3862943611198906,0.0,1.0986122886681096,0,0,0.0
3954,14.406030705717974,42.343,0.15618448640000002,0.6931471805599453,0.0,0.0,0,0,0.0
3955,14.438559792381414,44.039,0.1545500763,0.0,0.0,0.0,0,0,0.0
3956,14.470579892049955,45.752,0.1523668639,0.0,0.0,0.0,0,0,0.0
3957,14.501120404052234,47.475,0.1522988506,0.0,0.0,0.0,0,0,0.0
3958,14.529054307049439,49.207,0.1527713088,0.6931471805599453,0.0,0.0,0,0,0.0
3959,14.553800305912715,50.935,0.15517241380000002,0.0,0.0,0.0,0,0,0.0
3960,14.574745059651642,52.664,0.1595037661,0.6931471805599453,0.0,0.0,0,0,0.0
3961,14.592470254609447,54.386,0.1655830082,0.6931471805599453,0.0,0.0,0,0,0.0
3962,14.608939629773085,56.101000000000006,0.1715498938,0.6931471805599453,0.0,0.0,0,0,0.0
3963,14.626711404223654,57.79600000000001,0.1778147071,1.0986122886681096,0.0,0.0,0,0,0.0
3964,14.647289912516566,59.475,0.1834415584,0.0,0.0,0.0,0,0,0.0
3965,14.671443457430534,61.06,0.1882911392,0.0,0.0,0.0,0,0,0.0
3966,14.697931323870812,62.58,0.1936104696,0.0,0.0,0.0,0,0,0.0
3967,14.723940877583216,64.072,0.1984990619,1.6094379124341005,0.0,0.0,0,0,0.0
3968,14.745902597415089,65.54,0.2023503489,0.6931471805599453,0.0,0.0,0,0,0.0
3969,14.761629182085604,66.97800000000001,0.2054249548,1.6094379124341005,0.0,0.0,0,1,0.0
3970,14.770391804458322,68.387,0.2050914306,0.0,0.6931471805599453,0.0,0,1,0.0
3971,14.773412988460302,69.759,0.2052932761,0.0,0.0,0.6931471805599453,0,1,0.0
3972,14.772895247373393,71.09899999999998,0.2040085898,0.6931471805599453,0.0,0.0,0,1,0.0
3973,14.772011129029838,72.403,0.2035112863,0.0,0.0,0.0,0,1,0.0
3974,14.773056086686244,73.672,0.2035778175,1.0986122886681096,0.0,0.0,0,1,0.0
3975,14.77706256814123,74.899,0.2044887781,0.0,0.0,0.6931471805599453,0,1,0.0
3976,14.783361328646526,76.089,0.204738331,0.0,0.0,0.0,0,1,0.0
3977,14.790558757842872,77.24,0.2054698457,0.0,0.0,0.0,0,1,0.0
3978,14.796550663744993,78.35300000000002,0.2057799443,0.0,1.0986122886681096,0.0,0,1,0.0
3979,14.80005527508283,79.422,0.2062391681,0.6931471805599453,0.0,0.0,0,1,0.0
3980,14.80031564685559,80.454,0.2056786704,1.0986122886681096,1.0986122886681096,0.0,0,1,0.0
3981,14.79840592509149,81.446,0.2058925477,0.0,1.3862943611198906,0.6931471805599453,0,1,0.0
3982,14.797061925188766,82.4,0.2048526863,1.0986122886681096,0.0,0.0,0,1,0.0
3983,14.800063494453347,82.76299999999998,0.2046159146,0.0,0.0,0.0,0,1,0.0
3984,14.809879854460664,83.12,0.2038670285,0.0,0.0,0.0,0,1,0.0
3985,14.828010338266553,83.47200000000002,0.2025776603,0.0,0.0,0.0,0,1,0.0
3986,14.852909634964256,83.818,0.2012136698,0.0,1.791759469228055,0.0,0,0,0.0
3987,14.880518492168546,84.15700000000002,0.1990769231,0.0,0.0,0.0,0,0,0.0
3988,14.905635934459564,84.491,0.1970282318,0.0,0.0,0.0,0,0,0.0
3989,14.925196638575985,84.82,0.1952064684,0.0,0.6931471805599453,0.0,0,0,0.0
3990,14.93750858938008,85.14200000000002,0.192709805,0.0,0.0,0.0,0,0,0.0
3991,14.944560873892796,85.459,0.1904364748,0.0,0.0,0.0,0,0,0.0
3992,14.951423127191278,85.77,0.18880351260000006,0.0,0.0,0.0,0,0,0.0
3993,14.965039636817787,85.885,0.1872628726,0.0,0.0,1.0986122886681096,0,0,0.0
3994,14.98965694424275,86.0,0.1857295564,0.0,0.0,0.6931471805599453,0,0,0.0
3995,15.02673699100152,86.115,0.1859058638,0.0,0.0,0.0,0,0,0.0
3996,15.072721903457847,86.23100000000002,0.1863530628,0.0,0.0,0.0,0,0,0.0
3997,15.121166825870494,86.348,0.1862770013,0.0,0.0,0.0,0,0,0.0
3998,15.164513663330213,86.46600000000002,0.1865932966,0.0,0.0,0.0,0,0,1.0
3999,15.19851576574508,86.584,0.18632773940000005,1.3862943611198906,0.0,0.6931471805599453,1,0,1.0
4000,15.22156416308636,86.70299999999997,0.1850134245,1.3862943611198906,0.0,0.6931471805599453,1,0,0.0
4001,15.236161175699218,86.822,0.1835550181,1.0986122886681096,0.0,1.0986122886681096,1,0,0.0
4002,15.247277204222918,86.94200000000002,0.1816654668,0.0,0.0,0.6931471805599453,1,0,0.0
4003,15.261705514150595,87.06200000000003,0.1801286633,0.0,0.0,0.6931471805599453,0,0,0.0
4005,13.786052910606402,7.425,0.1913580247,0.6931471805599453,0.0,0.0,0,0,0.0
4006,13.80633761486693,7.802,0.1925403226,0.0,0.0,0.0,0,0,0.0
4007,13.826755100469079,8.196,0.1956521739,0.0,0.0,0.0,0,0,0.0
4008,13.847241756125726,8.607999999999999,0.1955469506,0.0,0.0,0.0,0,0,0.0
4009,13.8676512931724,9.039,0.1954459203,0.0,0.0,0.0,0,0,0.0
4010,13.888092580734925,9.474,0.1951672862,0.0,0.0,0.6931471805599453,0,0,0.0
4011,13.90903095524479,9.905,0.194722475,0.0,0.0,0.0,0,0,0.0
4012,13.93105464459941,10.355,0.1950133571,0.0,0.0,0.0,0,0,0.0
4013,13.954480882745061,10.822,0.1965217391,0.0,0.0,0.0,0,0,0.0
