"d3mIndex","Region","Zone","Date","Year","precipitation","TOTAL_A_KM","WATER_A_KM","LAND_A_KM","ISOALPHA","COUNTRYNM","population","population_density","MaizeRetailPrice_li","WheatRetailPrice_li","MaizeProductionQuintal","WheatProductionQuintal","MaizeYieldQtHa","WheatYieldQtHa","Month","AnyAction","IndirectConflict","DirectConflict","Protest"
6172,"Southern Nations, Nationalities, and People's Region","Sheka","2016-11",2016,78.6343951933333,2362.879,0,2362.879,"ETH","Ethiopia",287309.466666667,121.592987333333,NA,NA,NA,2198.18,NA,10.48,11,0,0,0,0
6173,"Southern Nations, Nationalities, and People's Region","Sheka","2016-12",2016,44.0756512766667,2362.879,0,2362.879,"ETH","Ethiopia",287940.533333333,121.860062666667,NA,NA,NA,2198.18,NA,10.48,12,0,0,0,0
6174,"Southern Nations, Nationalities, and People's Region","Sheka","2017-01",2017,23.1805547933333,2362.879,0,2362.879,"ETH","Ethiopia",288571.6,122.127138,NA,NA,NA,NA,NA,NA,1,0,0,0,0
6175,"Southern Nations, Nationalities, and People's Region","Sheka","2017-02",2017,63.8680219666667,2362.879,0,2362.879,"ETH","Ethiopia",289202.666666667,122.394213333333,NA,NA,NA,NA,NA,NA,2,0,0,0,0
6176,"Southern Nations, Nationalities, and People's Region","Sheka","2017-03",2017,129.544877133333,2362.879,0,2362.879,"ETH","Ethiopia",289833.733333333,122.661288666667,NA,NA,NA,NA,NA,NA,3,0,0,0,0
6177,"Southern Nations, Nationalities, and People's Region","Sheka","2017-04",2017,196.589198233333,2362.879,0,2362.879,"ETH","Ethiopia",290464.8,122.928364,NA,NA,NA,NA,NA,NA,4,0,0,0,0
6178,"Southern Nations, Nationalities, and People's Region","Sheka","2017-05",2017,263.433578066667,2362.879,0,2362.879,"ETH","Ethiopia",291095.866666667,123.195439333333,NA,NA,NA,NA,NA,NA,5,0,0,0,0
6179,"Southern Nations, Nationalities, and People's Region","Sheka","2017-06",2017,196.147117333333,2362.879,0,2362.879,"ETH","Ethiopia",291726.933333333,123.462514666667,NA,NA,NA,NA,NA,NA,6,0,0,0,0
6180,"Southern Nations, Nationalities, and People's Region","Sheka","2017-07",2017,186.6223458,2362.879,0,2362.879,"ETH","Ethiopia",292358,123.72959,NA,NA,NA,NA,NA,NA,7,0,0,0,0
6181,"Southern Nations, Nationalities, and People's Region","Sheka","2017-08",2017,195.282917566667,2362.879,0,2362.879,"ETH","Ethiopia",292989.066666667,123.996665333333,NA,NA,NA,NA,NA,NA,8,0,0,0,0
6182,"Southern Nations, Nationalities, and People's Region","Sheka","2017-09",2017,272.5741133,2362.879,0,2362.879,"ETH","Ethiopia",293620.133333333,124.263740666667,NA,NA,NA,NA,NA,NA,9,0,0,0,0
6183,"Southern Nations, Nationalities, and People's Region","Sheka","2017-10",2017,207.346280566667,2362.879,0,2362.879,"ETH","Ethiopia",294251.2,124.530816,NA,NA,NA,NA,NA,NA,10,0,0,0,0
6184,"Southern Nations, Nationalities, and People's Region","Sheka","2017-11",2017,69.8848955966667,2362.879,0,2362.879,"ETH","Ethiopia",294882.266666667,124.797891333333,NA,NA,NA,NA,NA,NA,11,0,0,0,0
6185,"Southern Nations, Nationalities, and People's Region","Sheka","2017-12",2017,57.57695195,2362.879,0,2362.879,"ETH","Ethiopia",295513.333333333,125.064966666667,NA,NA,NA,NA,NA,NA,12,0,0,0,0
6186,"Southern Nations, Nationalities, and People's Region","Sheka","2018-01",2018,52.5199889796121,2362.879,0,2362.879,"ETH","Ethiopia",296144.4,125.332042,NA,NA,NA,NA,NA,NA,1,0,0,0,0
6187,"Southern Nations, Nationalities, and People's Region","Sheka","2018-02",2018,59.1733060836792,2362.879,0,2362.879,"ETH","Ethiopia",296775.466666667,125.599117333333,NA,NA,NA,NA,NA,NA,2,0,0,0,0
6188,"Southern Nations, Nationalities, and People's Region","Sheka","2018-03",2018,75.2221623102824,2362.879,0,2362.879,"ETH","Ethiopia",297406.533333333,125.866192666667,NA,NA,NA,NA,NA,NA,3,0,0,0,0
6189,"Southern Nations, Nationalities, and People's Region","Sheka","2018-04",2018,118.192163194929,2362.879,0,2362.879,"ETH","Ethiopia",298037.6,126.133268,NA,NA,NA,NA,NA,NA,4,0,0,0,0
6190,"Southern Nations, Nationalities, and People's Region","Sheka","2018-05",2018,244.753083447048,2362.879,0,2362.879,"ETH","Ethiopia",298668.666666667,126.400343333333,NA,NA,NA,NA,NA,NA,5,0,0,0,0
6191,"Southern Nations, Nationalities, and People's Region","Sheka","2018-06",2018,222.378290993827,2362.879,0,2362.879,"ETH","Ethiopia",299299.733333333,126.667418666667,NA,NA,NA,NA,NA,NA,6,0,0,0,0
6192,"Southern Nations, Nationalities, and People's Region","Sheka","2018-07",2018,257.819101042975,2362.879,0,2362.879,"ETH","Ethiopia",299930.8,126.934494,NA,NA,NA,NA,NA,NA,7,0,0,0,0
6193,"Southern Nations, Nationalities, and People's Region","Sheka","2018-08",2018,268.463598405747,2362.879,0,2362.879,"ETH","Ethiopia",300561.866666667,127.201569333333,NA,NA,NA,NA,NA,NA,8,0,0,0,0
6194,"Southern Nations, Nationalities, and People's Region","Sheka","2018-09",2018,253.091894422259,2362.879,0,2362.879,"ETH","Ethiopia",301192.933333333,127.468644666667,NA,NA,NA,NA,NA,NA,9,0,0,0,0
6195,"Southern Nations, Nationalities, and People's Region","Sheka","2018-10",2018,177.054930854979,2362.879,0,2362.879,"ETH","Ethiopia",301824,127.73572,NA,NA,NA,NA,NA,NA,10,0,0,0,0
6196,"Southern Nations, Nationalities, and People's Region","Sheka","2018-11",2018,125.672002315521,2362.879,0,2362.879,"ETH","Ethiopia",302455.066666667,128.002795333333,NA,NA,NA,NA,NA,NA,11,0,0,0,0
6197,"Southern Nations, Nationalities, and People's Region","Sheka","2018-12",2018,54.9632839077995,2362.879,0,2362.879,"ETH","Ethiopia",303086.133333333,128.269870666667,NA,NA,NA,NA,NA,NA,12,0,0,0,0
6198,"Southern Nations, Nationalities, and People's Region","Sheka","2019-01",2019,31.7908670527594,2362.879,0,2362.879,"ETH","Ethiopia",303717.2,128.536946,NA,NA,NA,NA,NA,NA,1,0,0,0,0
6199,"Southern Nations, Nationalities, and People's Region","Sheka","2019-02",2019,50.7065498669942,2362.879,0,2362.879,"ETH","Ethiopia",304348.266666667,128.804021333333,NA,NA,NA,NA,NA,NA,2,0,0,0,0
6200,"Southern Nations, Nationalities, and People's Region","Sheka","2019-03",2019,106.855589432943,2362.879,0,2362.879,"ETH","Ethiopia",304979.333333333,129.071096666667,NA,NA,NA,NA,NA,NA,3,0,0,0,0
6201,"Southern Nations, Nationalities, and People's Region","Sheka","2019-04",2019,233.307418823242,2362.879,0,2362.879,"ETH","Ethiopia",305610.4,129.338172,NA,NA,NA,NA,NA,NA,4,0,0,0,0
6202,"Southern Nations, Nationalities, and People's Region","Sheka","2019-05",2019,243.872228340876,2362.879,0,2362.879,"ETH","Ethiopia",306241.466666667,129.605247333333,NA,NA,NA,NA,NA,NA,5,0,0,0,0
6203,"Southern Nations, Nationalities, and People's Region","Sheka","2019-06",2019,254.618667057582,2362.879,0,2362.879,"ETH","Ethiopia",306872.533333333,129.872322666667,NA,NA,NA,NA,NA,NA,6,0,0,0,0
6204,"Southern Nations, Nationalities, and People's Region","Sheka","2019-07",2019,222.926829247248,2362.879,0,2362.879,"ETH","Ethiopia",307503.6,130.139398,NA,NA,NA,NA,NA,NA,7,0,0,0,0
6205,"Southern Nations, Nationalities, and People's Region","Sheka","2019-08",2019,199.093886221023,2362.879,0,2362.879,"ETH","Ethiopia",308134.666666667,130.406473333333,NA,NA,NA,NA,NA,NA,8,0,0,0,0
6206,"Southern Nations, Nationalities, and People's Region","Sheka",NA,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30365,NA,20.59,NA,NA,0,0,0,0
6207,"Southern Nations, Nationalities, and People's Region","Sheka",NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39604.71,1018.15,21.18,6.31,NA,0,0,0,0
6208,"Southern Nations, Nationalities, and People's Region","Sidama","2008-01",2008,25.582349712,6655.684,13.08906,6642.595,"ETH","Ethiopia",3633214.8,2086.44522,4.542857,NA,732541.12,67936.18,20.97,11.81,1,0,0,0,0
6209,"Southern Nations, Nationalities, and People's Region","Sidama","2008-02",2008,22.57697188305,6655.684,13.08906,6642.595,"ETH","Ethiopia",3641858.93333333,2091.40928166667,4.426984,NA,732541.12,67936.18,20.97,11.81,2,0,0,0,0
6210,"Southern Nations, Nationalities, and People's Region","Sidama","2008-03",2008,54.1124745485,6655.684,13.08906,6642.595,"ETH","Ethiopia",3650503.06666667,2096.37334333333,4.311111,NA,732541.12,67936.18,20.97,11.81,3,1,0,0,0
6211,"Southern Nations, Nationalities, and People's Region","Sidama","2008-04",2008,178.244946115,6655.684,13.08906,6642.595,"ETH","Ethiopia",3659147.2,2101.337405,4.195238,NA,732541.12,67936.18,20.97,11.81,4,8,0,0,0
6212,"Southern Nations, Nationalities, and People's Region","Sidama","2008-05",2008,208.661735825,6655.684,13.08906,6642.595,"ETH","Ethiopia",3667791.33333333,2106.30146666667,4.079365,NA,732541.12,67936.18,20.97,11.81,5,0,0,0,0
6213,"Southern Nations, Nationalities, and People's Region","Sidama","2008-06",2008,159.75015949,6655.684,13.08906,6642.595,"ETH","Ethiopia",3676435.46666667,2111.26552833333,3.963492,NA,732541.12,67936.18,20.97,11.81,6,0,0,0,0
6214,"Southern Nations, Nationalities, and People's Region","Sidama","2008-07",2008,128.927185891,6655.684,13.08906,6642.595,"ETH","Ethiopia",3685079.6,2116.22959,3.847619,NA,732541.12,67936.18,20.97,11.81,7,0,0,0,0
6215,"Southern Nations, Nationalities, and People's Region","Sidama","2008-08",2008,145.232171795,6655.684,13.08906,6642.595,"ETH","Ethiopia",3693723.73333333,2121.19365166667,3.731746,NA,732541.12,67936.18,20.97,11.81,8,0,0,0,0
6216,"Southern Nations, Nationalities, and People's Region","Sidama","2008-09",2008,206.264539165,6655.684,13.08906,6642.595,"ETH","Ethiopia",3702367.86666667,2126.15771333333,3.615873,NA,732541.12,67936.18,20.97,11.81,9,0,0,0,0
6217,"Southern Nations, Nationalities, and People's Region","Sidama","2008-10",2008,200.933453095,6655.684,13.08906,6642.595,"ETH","Ethiopia",3711012,2131.121775,3.5,NA,732541.12,67936.18,20.97,11.81,10,0,0,0,0
6218,"Southern Nations, Nationalities, and People's Region","Sidama","2008-11",2008,115.696372765,6655.684,13.08906,6642.595,"ETH","Ethiopia",3719656.13333333,2136.08583666667,3,NA,732541.12,67936.18,20.97,11.81,11,0,0,0,0
6219,"Southern Nations, Nationalities, and People's Region","Sidama","2008-12",2008,19.6972214001,6655.684,13.08906,6642.595,"ETH","Ethiopia",3728300.26666667,2141.04989833333,3.7,NA,732541.12,67936.18,20.97,11.81,12,0,0,0,0
6220,"Southern Nations, Nationalities, and People's Region","Sidama","2009-01",2009,61.591252961,6655.684,13.08906,6642.595,"ETH","Ethiopia",3736944.4,2146.01396,3.825556,NA,1036097.31,73356.04,22.05,14,1,0,0,0,0
6221,"Southern Nations, Nationalities, and People's Region","Sidama","2009-02",2009,33.849714244,6655.684,13.08906,6642.595,"ETH","Ethiopia",3745588.53333333,2150.97802166667,3.83160533333333,NA,1036097.31,73356.04,22.05,14,2,0,0,0,0
6222,"Southern Nations, Nationalities, and People's Region","Sidama","2009-03",2009,85.1420435405,6655.684,13.08906,6642.595,"ETH","Ethiopia",3754232.66666667,2155.94208333333,3.83765466666667,NA,1036097.31,73356.04,22.05,14,3,0,0,0,0
6223,"Southern Nations, Nationalities, and People's Region","Sidama","2009-04",2009,161.795543662,6655.684,13.08906,6642.595,"ETH","Ethiopia",3762876.8,2160.906145,3.843704,NA,1036097.31,73356.04,22.05,14,4,0,0,0,0
6224,"Southern Nations, Nationalities, and People's Region","Sidama","2009-05",2009,181.890265235,6655.684,13.08906,6642.595,"ETH","Ethiopia",3771520.93333333,2165.87020666667,3.84975333333333,NA,1036097.31,73356.04,22.05,14,5,0,0,0,0
6225,"Southern Nations, Nationalities, and People's Region","Sidama","2009-06",2009,78.9250230545,6655.684,13.08906,6642.595,"ETH","Ethiopia",3780165.06666667,2170.83426833333,3.85580266666667,NA,1036097.31,73356.04,22.05,14,6,1,1,0,1
6226,"Southern Nations, Nationalities, and People's Region","Sidama","2009-07",2009,83.2481094165,6655.684,13.08906,6642.595,"ETH","Ethiopia",3788809.2,2175.79833,3.861852,NA,1036097.31,73356.04,22.05,14,7,0,0,0,0
6227,"Southern Nations, Nationalities, and People's Region","Sidama","2009-08",2009,131.3643070945,6655.684,13.08906,6642.595,"ETH","Ethiopia",3797453.33333333,2180.76239166667,3.86790133333333,NA,1036097.31,73356.04,22.05,14,8,0,0,0,0
6228,"Southern Nations, Nationalities, and People's Region","Sidama","2009-09",2009,147.81664887,6655.684,13.08906,6642.595,"ETH","Ethiopia",3806097.46666667,2185.72645333333,3.87395066666667,NA,1036097.31,73356.04,22.05,14,9,0,0,0,0
6229,"Southern Nations, Nationalities, and People's Region","Sidama","2009-10",2009,167.099397675,6655.684,13.08906,6642.595,"ETH","Ethiopia",3814741.6,2190.690515,3.88,NA,1036097.31,73356.04,22.05,14,10,0,0,0,0
6230,"Southern Nations, Nationalities, and People's Region","Sidama","2009-11",2009,33.2434665975,6655.684,13.08906,6642.595,"ETH","Ethiopia",3823385.73333333,2195.65457666667,3,NA,1036097.31,73356.04,22.05,14,11,0,0,0,0
6231,"Southern Nations, Nationalities, and People's Region","Sidama","2009-12",2009,86.855077892,6655.684,13.08906,6642.595,"ETH","Ethiopia",3832029.86666667,2200.61863833333,3,NA,1036097.31,73356.04,22.05,14,12,0,0,0,0
6232,"Southern Nations, Nationalities, and People's Region","Sidama","2010-01",2010,37.1573805655,6655.684,13.08906,6642.595,"ETH","Ethiopia",3840674,2205.5827,2.912222,NA,NA,NA,21.4,18.35,1,0,0,0,0
6233,"Southern Nations, Nationalities, and People's Region","Sidama","2010-02",2010,96.747163413,6655.684,13.08906,6642.595,"ETH","Ethiopia",3850123.21666667,2211.00908333333,2.910864,NA,NA,NA,21.4,18.35,2,0,0,0,0
6234,"Southern Nations, Nationalities, and People's Region","Sidama","2010-03",2010,185.659435505,6655.684,13.08906,6642.595,"ETH","Ethiopia",3859572.43333333,2216.43546666667,2.909506,NA,NA,NA,21.4,18.35,3,0,0,0,0
6235,"Southern Nations, Nationalities, and People's Region","Sidama","2010-04",2010,213.87778015,6655.684,13.08906,6642.595,"ETH","Ethiopia",3869021.65,2221.86185,2.908148,NA,NA,NA,21.4,18.35,4,0,0,0,0
6236,"Southern Nations, Nationalities, and People's Region","Sidama","2010-05",2010,194.24315757,6655.684,13.08906,6642.595,"ETH","Ethiopia",3878470.86666667,2227.28823333333,2.90679,NA,NA,NA,21.4,18.35,5,0,0,0,0
6237,"Southern Nations, Nationalities, and People's Region","Sidama","2010-06",2010,103.791066661,6655.684,13.08906,6642.595,"ETH","Ethiopia",3887920.08333333,2232.71461666667,2.905432,NA,NA,NA,21.4,18.35,6,0,0,0,0
6238,"Southern Nations, Nationalities, and People's Region","Sidama","2010-07",2010,141.59980964,6655.684,13.08906,6642.595,"ETH","Ethiopia",3897369.3,2238.141,2.904074,NA,NA,NA,21.4,18.35,7,0,0,0,0
6239,"Southern Nations, Nationalities, and People's Region","Sidama","2010-08",2010,143.35436587,6655.684,13.08906,6642.595,"ETH","Ethiopia",3906818.51666667,2243.56738333333,2.902716,NA,NA,NA,21.4,18.35,8,0,0,0,0
6240,"Southern Nations, Nationalities, and People's Region","Sidama","2010-09",2010,148.4107994395,6655.684,13.08906,6642.595,"ETH","Ethiopia",3916267.73333333,2248.99376666667,2.901358,NA,NA,NA,21.4,18.35,9,0,0,0,0
6241,"Southern Nations, Nationalities, and People's Region","Sidama","2010-10",2010,191.049677579,6655.684,13.08906,6642.595,"ETH","Ethiopia",3925716.95,2254.42015,2.9,NA,NA,NA,21.4,18.35,10,0,0,0,0
6242,"Southern Nations, Nationalities, and People's Region","Sidama","2010-11",2010,39.891164913,6655.684,13.08906,6642.595,"ETH","Ethiopia",3935166.16666667,2259.84653333333,3,NA,NA,NA,21.4,18.35,11,0,0,0,0
6243,"Southern Nations, Nationalities, and People's Region","Sidama","2010-12",2010,15.8544281655,6655.684,13.08906,6642.595,"ETH","Ethiopia",3944615.38333333,2265.27291666667,2.6,NA,NA,NA,21.4,18.35,12,0,0,0,0
6244,"Southern Nations, Nationalities, and People's Region","Sidama","2011-01",2011,13.625722819,6655.684,13.08906,6642.595,"ETH","Ethiopia",3954064.6,2270.6993,5.245556,NA,NA,NA,NA,NA,1,1,0,0,0
6245,"Southern Nations, Nationalities, and People's Region","Sidama","2011-02",2011,30.508078125,6655.684,13.08906,6642.595,"ETH","Ethiopia",3963513.81666667,2276.12568333333,5.27382755555556,NA,NA,NA,NA,NA,2,0,0,0,0
6246,"Southern Nations, Nationalities, and People's Region","Sidama","2011-03",2011,58.684102462,6655.684,13.08906,6642.595,"ETH","Ethiopia",3972963.03333333,2281.55206666667,5.30209911111111,NA,NA,NA,NA,NA,3,0,0,0,0
6247,"Southern Nations, Nationalities, and People's Region","Sidama","2011-04",2011,111.3812569585,6655.684,13.08906,6642.595,"ETH","Ethiopia",3982412.25,2286.97845,5.33037066666667,NA,NA,NA,NA,NA,4,0,0,0,0
6248,"Southern Nations, Nationalities, and People's Region","Sidama","2011-05",2011,234.394219805,6655.684,13.08906,6642.595,"ETH","Ethiopia",3991861.46666667,2292.40483333333,5.35864222222222,NA,NA,NA,NA,NA,5,0,0,0,0
6249,"Southern Nations, Nationalities, and People's Region","Sidama","2011-06",2011,128.204195001,6655.684,13.08906,6642.595,"ETH","Ethiopia",4001310.68333333,2297.83121666667,5.38691377777778,NA,NA,NA,NA,NA,6,0,0,0,0
6250,"Southern Nations, Nationalities, and People's Region","Sidama","2011-07",2011,182.649589735,6655.684,13.08906,6642.595,"ETH","Ethiopia",4010759.9,2303.2576,5.41518533333333,NA,NA,NA,NA,NA,7,0,0,0,0
6251,"Southern Nations, Nationalities, and People's Region","Sidama","2011-08",2011,163.7470143345,6655.684,13.08906,6642.595,"ETH","Ethiopia",4020209.11666667,2308.68398333333,5.44345688888889,NA,NA,NA,NA,NA,8,0,0,0,0
6252,"Southern Nations, Nationalities, and People's Region","Sidama","2011-09",2011,207.221928455,6655.684,13.08906,6642.595,"ETH","Ethiopia",4029658.33333333,2314.11036666667,5.47172844444444,NA,NA,NA,NA,NA,9,0,0,0,0
6253,"Southern Nations, Nationalities, and People's Region","Sidama","2011-10",2011,183.618751922,6655.684,13.08906,6642.595,"ETH","Ethiopia",4039107.55,2319.53675,5.5,NA,NA,NA,NA,NA,10,0,0,0,0
6254,"Southern Nations, Nationalities, and People's Region","Sidama","2011-11",2011,118.9863835325,6655.684,13.08906,6642.595,"ETH","Ethiopia",4048556.76666667,2324.96313333333,5.5,NA,NA,NA,NA,NA,11,0,0,0,0
6255,"Southern Nations, Nationalities, and People's Region","Sidama","2011-12",2011,15.96605013685,6655.684,13.08906,6642.595,"ETH","Ethiopia",4058005.98333333,2330.38951666667,5.3392855,NA,NA,NA,NA,NA,12,0,0,0,0
6256,"Southern Nations, Nationalities, and People's Region","Sidama","2012-01",2012,30.1263319805,6655.684,13.08906,6642.595,"ETH","Ethiopia",4067455.2,2335.8159,5.178571,NA,537228.76,43434.51,27.53,18.24,1,0,0,0,0
6257,"Southern Nations, Nationalities, and People's Region","Sidama","2012-02",2012,9.786911564,6655.684,13.08906,6642.595,"ETH","Ethiopia",4076904.41666667,2341.24228333333,5.21693083333333,NA,537228.76,43434.51,27.53,18.24,2,0,0,0,0
6258,"Southern Nations, Nationalities, and People's Region","Sidama","2012-03",2012,107.777409117,6655.684,13.08906,6642.595,"ETH","Ethiopia",4086353.63333333,2346.66866666667,5.25529066666667,NA,537228.76,43434.51,27.53,18.24,3,0,0,0,0
6259,"Southern Nations, Nationalities, and People's Region","Sidama","2012-04",2012,193.40446458,6655.684,13.08906,6642.595,"ETH","Ethiopia",4095802.85,2352.09505,5.2936505,NA,537228.76,43434.51,27.53,18.24,4,0,0,0,0
6260,"Southern Nations, Nationalities, and People's Region","Sidama","2012-05",2012,175.178580684,6655.684,13.08906,6642.595,"ETH","Ethiopia",4105252.06666667,2357.52143333333,5.33201033333333,NA,537228.76,43434.51,27.53,18.24,5,0,0,0,0
6261,"Southern Nations, Nationalities, and People's Region","Sidama","2012-06",2012,127.049544382,6655.684,13.08906,6642.595,"ETH","Ethiopia",4114701.28333333,2362.94781666667,5.37037016666667,NA,537228.76,43434.51,27.53,18.24,6,0,0,0,0
6262,"Southern Nations, Nationalities, and People's Region","Sidama","2012-07",2012,102.878795216,6655.684,13.08906,6642.595,"ETH","Ethiopia",4124150.5,2368.3742,5.40873,NA,537228.76,43434.51,27.53,18.24,7,0,0,0,0
6263,"Southern Nations, Nationalities, and People's Region","Sidama","2012-08",2012,149.140674491,6655.684,13.08906,6642.595,"ETH","Ethiopia",4133599.71666667,2373.80058333333,5.44708983333333,NA,537228.76,43434.51,27.53,18.24,8,0,0,0,0
6264,"Southern Nations, Nationalities, and People's Region","Sidama","2012-09",2012,205.242381625,6655.684,13.08906,6642.595,"ETH","Ethiopia",4143048.93333333,2379.22696666667,5.48544966666667,NA,537228.76,43434.51,27.53,18.24,9,0,0,0,0
6265,"Southern Nations, Nationalities, and People's Region","Sidama","2012-10",2012,98.3968372955,6655.684,13.08906,6642.595,"ETH","Ethiopia",4152498.15,2384.65335,5.5238095,NA,537228.76,43434.51,27.53,18.24,10,0,0,0,0
6266,"Southern Nations, Nationalities, and People's Region","Sidama","2012-11",2012,85.44087036,6655.684,13.08906,6642.595,"ETH","Ethiopia",4161947.36666667,2390.07973333333,5.56216933333333,NA,537228.76,43434.51,27.53,18.24,11,0,0,0,0
6267,"Southern Nations, Nationalities, and People's Region","Sidama","2012-12",2012,31.7329888885,6655.684,13.08906,6642.595,"ETH","Ethiopia",4171396.58333333,2395.50611666667,5.60052916666667,NA,537228.76,43434.51,27.53,18.24,12,0,0,0,0
6268,"Southern Nations, Nationalities, and People's Region","Sidama","2013-01",2013,48.9537898555,6655.684,13.08906,6642.595,"ETH","Ethiopia",4180845.8,2400.9325,5.638889,NA,1313735.69,NA,34.21,NA,1,0,0,0,0
